CASEID,MARITAL,B1AGE,AGEDISP,RACER,SEX_N,AGE_N,RACE_N,HSPNC_N,OTHERR_N,EDU_N,JOB1_N,JOB2_N,JOB3_N,JOB4_N,PHOUR_N,VHOUR_N,STDNT_N,SAMESEX,C1SITUAT,PARTNERS,PABUSE,ABUSENP,RELANAME,RELAEXFO,LENGTHTO,LENGTHON,LENGTH4,CHNGE_N,CODE1_N,DATE1_N,CODE2_N,DATE2_N,CODE3_N,DATE3_N,LIVE_N,LIVEWITH,LIVEWR,LIVNEVER,LIVALLYR,NOHOME,APART_N,APARTR,APART3,REASON1,REASON2,REASON3,REASON4,CHILDR,RETRN_N,REASONR1,REASONR2,REASONR3,REASONR4,REASONR5,CHILDCB,L28KIDSN,KIDSNUM,FOSTER_N,KIDLIV_N,KIDIV2_N,DECEASED,STDETAI,STEPCHIL
308310,  5,38,  3,3,  1, 21,  2,1,1,888, 14,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  2,2,2,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
308312,  4,47,  2,1,  1, 42,  1,1,1,888,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  3,2,3,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308313,  4,32,  5,1,  2, 47,  4,1,6,  8,  2,9999,9999,9999, 999,9999,777,1,1,1,1,0,  7,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  3,  0,0,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
308314,  1,28,  1,1,  1, 26,  1,1,1,  3, 14,9999,9999,9999,9999,9999,777,0,2,2,2,0,  5,  0,  5,2,4,   1,   2, 7,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  4,  0,0,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  1,  1
308315,  2,39,  1,1,  1, 41,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  3,2,3,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   7,9999,9999,9999,0,   1,  11,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308316,  1,26,  5,1,  1, 36,  1,1,1,888,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   1,9999,0,  5,  2
308317,  4,53,  2,1,  1, 47,  3,5,1,  4,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  5,2,4,   1,   2,20,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308330,  2,25,  1,2,  1, 26,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   1,   1,22,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  11,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308331,  1,19,  4,1,  1, 24,  1,1,1,  4,  2,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  1,1,1,   1,   5,17,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  2,  1,0,   1,  12,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
308382,  5,41,  5,3,  1, 54,  2,1,1,  3, 16,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  3,2,3,   1,   2,13,9999, 1,9999,1,  1,  0,0,  0,  1,  2,  1,  1,0,   1,9999,9999,9999,0,   1,  14,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308384,  1,25,  1,1,  1, 29,  1,1,1,  5,  2,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,  10,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
308389,  1,32,  4,1,  1, 40,  1,1,1,  4,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  3,  1,1,  18,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308408,  1,27,  1,1,  1, 29,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  5,2,4,   1,   5, 7,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,  10,9999,0,  2,  2
308409,  1,42,  1,1,  1, 39,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  4,2,4, 888,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   1,   9,9999,9999,0, 999, 999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308411,  2,33,  4,3,  1, 42,  2,1,1,  4,  3,9999,9999,9999,  20,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   1,   2,19,9999, 1,9999,1,  2,  1,1,  0,  0,  2,  1,  1,0,  18,   8,9999,9999,0,   1,   1,  13,9999,9999,9999,0,  1,  1,9999,   1,9999,0,  5,  2
308412,  1,29,  4,9,  1, 34,  1,1,1,  8,  3,9999,9999,9999,  10,9999,777,0,1,1,1,0,  5,  0,  2,2,2,   1,   5,20,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
308426,  1,22,  1,1,  1, 23,  1,1,1,  4,  2,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  3,2,3,   1,   1,22,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
308427,  2,34,  4,1,  1, 41,  1,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  2,  1,  2,2,2,   1,   2, 5,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
308429,  5,41,  2,1,  1, 33,  1,1,1,  6,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  1,1,1, 888,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  1,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308430,  1,24,  1,1,  2, 27,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,1,1,1,1,0,  7,  0,  2,2,2,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,  18,9999,9999,9999,0,   1,  11,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308431,  1,43,  1,1,  1, 42,  1,1,1,  4,  9,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   7,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
308432,  1,40,  1,1,  1, 40,  1,1,1,888,888,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  2,2,2, 888,9999, 1,9999, 1,9999,1,  2,  2,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
308433,  1,31,  4,1,  1, 36,  1,1,1,  5,  2,9999,9999,9999,9999,9999,777,0,4,2,2,0, 11,  1,  1,1,1, 888,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,  18,  10,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  2,9999,  11,9999,0,  2,  2
308434,  1,35,  1,1,  1, 36,  1,1,1,  5,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  9,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  5,9999,   1,9999,0,  5,  2
308435,  2,35,  1,1,  1, 37,  1,1,1,  3,  2,9999,9999,9999,9999,9999,777,0,2,2,2,0,  1,  0,  6,2,4,   1,  14,20,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  3,9999,   2,9999,0,  5,  2
308436,  1,32,  1,1,  2, 34,  1,1,1,888,  9,9999,9999,9999,9999,9999,777,1,3,2,1,0,  8,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  2,  2,0,  0,  0,  2,  1,  1,0,  18,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
308437,  2,29,  1,2,  1, 27,  3,1,1,  5,  3,9999,9999,9999,  20,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   1,   5,19,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   2,9999,0,  1,  1
308438,  1,29,  4,3,  1, 35,  3,4,1,  4,  3,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  5,2,4,   1,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  2,  1,0,  13,9999,9999,9999,0,   1,   5,9999,9999,9999,9999,1,  1,  2,9999,   2,9999,0,  5,  2
308439,  5,49,  2,2,  1, 42,  3,1,1,888,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0, 10,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,  22,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308440,  5,34,  1,1,  1, 37,  1,1,1,  4,  3,9999,9999,9999, 888,9999,777,0,2,2,2,0,  5,  0,  1,1,1,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
308441,  6,42,  5,1,  1, 55,  1,1,1,888,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   1,  18,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308442,  2,34,  4,1,  1, 39,  1,1,1,888,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
308457,  4,48,  3,1,  1, 34,  1,1,1,  4, 13,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  1,  1,  1,0,  12,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308487,  1,31,  1,1,  1, 34,  1,1,1,  5,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,   7,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308492,  1,22,  1,1,  1, 23,  1,1,1,  4,888,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  4,2,4, 888,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,  12,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308498,  4,40,  1,1,  1, 36,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  4,2,4,   1,   2,10,   1, 3,9999,1,  2,  0,0,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
308515,  4,42,  1,2,  1, 44,  3,8,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  6,2,4, 888,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  14,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  4,9999, 999,9999,0,  2,  2
308548,  1,22,  4,3,  1, 29,  2,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0, 10,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,   6,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308554,  5,37,  5,3,  1, 48,  3,7,1,  2,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  5,2,4,   2,9999, 1,9999, 1,9999,1,  4,  0,0,  0,  0,  1,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,   5,9999,0,  2,  2
308555,  2,20,  4,3,  1, 25,  2,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  3,2,3,   1,   1,11,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,   1,9999,9999,9999,0,   1,  10,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308556,  1,18,  1,2,  1, 19,  3,9,1,  3,  2,   7,9999,9999, 999,9999,  2,0,1,1,1,0,  6,  1,  2,2,2,   1,   7, 9,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,   6,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
308578,  5,64,999,3,999,999,999,1,1,999,999,9999,9999,9999, 999,9999,777,0,1,1,1,0, 10,  1,  1,1,1, 999,9999, 1,9999, 1,9999,1,999,  0,0,999,999,  2,999,999,9, 999,9999,9999,9999,0, 999,9999,9999,9999,9999,9999,0,999,999,9999, 999,9999,0,  2,  2
308596,  1,42,  1,3,  1, 42,  1,1,1,  4,  3,   7,9999,9999,  30,9999,  2,0,1,1,1,0,  5,  0,  5,2,4,   1,   1, 9,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,   1,9999,9999,9999,0,   1,   5,9999,9999,9999,9999,1,  1,  1,9999,  10,9999,0,  2,  2
308599,  5,41,  1,3,  1, 44,  2,1,1,  5,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  9,  0,  1,1,1,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
308629,  6,41,  1,3,  1, 39,  2,1,1,  5,  3,9999,9999,9999,  25,9999,777,0,1,1,1,0,  5,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318475,  1,35,999,1,  1,888,  1,1,1,888,888,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  2,2,2, 888,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318483,  1,27,  1,1,  1, 27,  1,1,1,  4,  8,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  3,2,3,   1,   2,14,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,   6,9999,9999,9999,0,   1,  10,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
318484,  1,37,  1,1,  1, 35,  1,1,1,  4,  3,9999,9999,9999, 888,9999,777,0,1,1,1,0,  6,  1,  4,2,4, 888,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   6,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318485,  2,45,  1,3,  1, 48,  2,1,1,  3,  2,9999,9999,9999,9999,9999,777,0,3,2,1,0,  2,  1,  4,2,4,   2,9999, 1,9999, 1,9999,1,  2,  1,1,  0,  0,  2,  1,  1,0,   1,  12,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  1,  1
318488,  1,20,  1,1,  1, 24,  1,1,1,  7,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  2,2,2,   1,   5,10,9999, 1,9999,1,  3,  0,0,  0,  0,  2,  1,  1,0,  14,9999,9999,9999,0,   1,  11,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
318489,  1,22,  1,1,  1, 24,  1,1,1,  4,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  4,2,4,   1,   2, 7,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  12,  10,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318491,  1,33,  1,1,  1, 32,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  5,2,4, 888,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   7,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318493,  5,42,  4,1,  1, 47,  1,1,1,  7,  2,9999,9999,9999,9999,9999,777,0,4,2,2,0,  2,  1,  6,2,4,   2,9999, 1,9999, 1,9999,1,  4,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  3,9999, 999,9999,0,  4,  3
318497,  1,37,  4,1,  1, 42,  1,1,1,  4,888,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  6,2,4, 888,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  1,9999, 999,9999,0,  2,  2
318499,  5,41,  1,1,  1, 41,  1,1,1,  4,  2,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  6,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,   6,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  1,9999, 999,9999,0,  2,  2
318504,  1,19,  4,1,  1, 27,  1,1,1,  4,888,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  1,1,1, 888,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
318505,  2,51,  3,1,  1, 39,  1,1,1,  3,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318506,  1,22,  1,2,  1, 25,  3,5,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  3,9999, 999,9999,0,  4,  3
318516,  1,40,  1,1,  1, 39,  3,5,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  3,2,3,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,   8,9999,9999,9999,0,   1,  13,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318557,  1,19,  5,1,  1, 32,  1,1,1,  5,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  4,2,4, 888,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,  14,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318558,  1,18,  1,3,  1, 16,  3,5,1,  3, 10,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  1,1,1, 777,9999, 1,9999, 1,9999,1,  5,  2,0,  1,  0,  2,  1,  1,0,  23,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
318597,  1,29,  4,1,  1, 35,  1,1,1,  5,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  1,1,1,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
318598,  1,40,  5,1,  1, 51,  1,1,1,888,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  6,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318601,  5,45,  1,1,  1, 49,  1,1,1,888,  5,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,  18,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318602,  1,32,  2,1,  1, 26,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  1,1,1,   1,   1,22,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  22,9999,9999,9999,0,   1,  11,  14,9999,9999,9999,0,  1,  1,9999,   1,9999,0,  1,  1
318607,  4,47,  1,2,  1, 44,  3,8,1,  2,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  6,2,4,   2,9999, 1,9999, 1,9999,1,  4,  0,0,  0,  0,  2,  1,  1,0,  14,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318630,  5,27,  4,1,  1, 32,  1,1,1,  4,  9,9999,9999,9999,9999,9999,777,0,2,2,2,0,  6,  1,  3,2,3,   1,   2, 5,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   1,9999,9999,9999,0,   1, 999,9999,9999,9999,9999,0,  1,  1,9999,  15,9999,0,  2,  2
318631,  1,20,  1,1,  1, 20,  1,1,1,  5,  2,   7,9999,9999,9999,9999,  2,0,3,2,1,0,  6,  1,  2,2,2,   1,   3, 9,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  22,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
318632,  1,36,  6,1,  1, 62,  1,1,1,  2,  5,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  6,2,4,   2,9999, 1,9999, 1,9999,1,  4,  0,0,  0,  0,  2,  1,  1,0,  14,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,   7,9999,0,  2,  2
318633,  1,38,  4,1,  1, 43,  1,1,1,888,888,9999,9999,9999,9999,9999,777,0,3,2,1,0, 11,  1,  5,2,4, 888,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,  18,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  2,9999,   1,9999,0,  5,  2
318634,  1,22,  1,1,  1, 25,  2,1,1,  5,  2,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  2,2,2,   1,   1,20,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  23,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
318635,  5,41,  1,1,  1, 42,  1,1,1,  5,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  4,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,  18,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318636,  1,26,  6,1,  1, 48,  1,1,1,  5,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  4,2,4,   1,   2, 9,9999, 1,9999,1,  2,  1,1,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   9,9999,0,  2,  2
318637,  1,40,  1,1,  1, 39,  1,1,1,  3,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  5,2,4, 888,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,   2,  15,9999,1,   2,9999,9999,9999,9999,9999,0,  1,  4,9999,   1,9999,0,  1,  1
318638,  1,22,  4,1,  1, 29,  1,1,1,  4,  3,9999,9999,9999,  30,9999,777,0,1,1,1,0,  5,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   7,9999,0,  2,  2
318639,  1,37,  4,1,  1, 45,  1,1,1,888,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0, 10,  1,  3,2,3,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,  19,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
318640,  5,50,  2,3,  2, 43,  2,1,1,  4,  2,9999,9999,9999, 999,9999,777,1,1,1,1,0,  8,  1,  5,2,4,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0, 999,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318641,  2,31,  1,1,  1, 32,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   1,   1, 9,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   1,  18,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  5,9999,   1,9999,0,  5,  2
