CASEID,INVIEWN,NUMBER,EVNTCODE,CM1DATE,DATECOMM,CM1WEEK,CM1WEEK2
308033,1,308033010,1020,280,1, 1, 1
308033,1,308033010, 620,490,1, 1, 1
308034,1,308034000, 810,274,1, 1, 1
308034,1,308034000, 850,468,1, 1, 1
308034,1,308034000, 410,251,1, 1, 1
308034,1,308034000, 850,324,1, 1, 1
308034,1,308034010,1620,451,1, 1, 1
308034,1,308034010, 460,173,1, 1, 1
308034,1,308034010, 410,223,1, 1, 1
308034,1,308034010, 850, 31,1, 1, 1
308034,1,308034010, 610,221,1, 1, 1
308034,1,308034010, 310, 66,1, 1, 1
308034,1,308034010, 460,257,1, 1, 1
308034,1,308034020,1630,292,1, 1, 1
308034,1,308034020, 840,373,1, 1, 1
308034,1,308034020, 850,436,1, 1, 1
308035,1,308035000,1730, 40,1, 1, 1
308035,1,308035000,1730,291,1, 1, 1
308035,1,308035000,1730,515,1, 1, 1
308035,1,308035000,1730,125,1, 1, 1
308035,1,308035010,1730,372,1, 1, 1
308035,1,308035010,1730, 89,1, 1, 1
308035,1,308035010,1730,336,1, 1, 1
308035,1,308035010,1730, 35,1, 1, 1
308035,1,308035010,1730,285,1, 1, 1
308035,1,308035010,1730,512,1, 1, 1
308035,1,308035010,1710,248,1, 1, 1
308035,1,308035010,1730,358,1, 1, 1
308035,1,308035010, 810,410,1, 1, 1
308035,1,308035010,1730, 76,1, 1, 1
308035,1,308035020,1730,324,1, 1, 1
308035,1,308035020,1730, 52,1, 1, 1
308035,1,308035020,1730,303,1, 1, 1
308035,1,308035020, 820,350,1, 1, 1
308035,1,308035020,1730,522,1, 1, 1
308035,1,308035020,1730,118,1, 1, 1
308035,1,308035020,1730,365,1, 1, 1
308035,1,308035020,1730, 83,1, 1, 1
308035,1,308035020,1730,330,1, 1, 1
308037,1,308037000,1020,  1,1,31,22
308037,1,308037000,1520,111,1, 1, 1
308037,1,308037000, 940, 73,1, 1, 1
308037,1,308037000,1540,448,1, 1, 1
308037,1,308037010, 670,248,1, 1, 1
308037,1,308037010, 850,293,1, 1, 1
308037,1,308037010, 830,408,1, 1, 1
308037,1,308037010, 830,200,1, 1, 1
308037,1,308037010, 830, 32,1, 1, 1
308037,1,308037010, 830, 52,1, 1, 1
308037,1,308037010, 830,139,1, 1, 1
308037,1,308037010,1530,156,1, 1, 1
308037,1,308037010,1540,186,1, 1, 1
308037,1,308037010,1530, 66,1, 1, 1
308037,1,308037020, 810, 21,1, 1, 1
308043,1,308043000,1710,  1,1,39,18
308043,1,308043000,1730,  1,1,46,28
308043,1,308043000,1020,246,1, 1, 1
308043,1,308043000, 740,291,1, 1, 1
308043,1,308043010, 830,107,1, 1, 1
308044,1,308044000,1480,  1,1,29,37
308044,1,308044000, 140,291,1, 1, 1
308044,1,308044000, 830,418,1, 1, 1
308044,1,308044000,1520,  1,1,17,44
308044,1,308044010,1720,523,1, 1, 1
308044,1,308044010, 620,265,1, 1, 1
308044,1,308044010,1720,369,1, 1, 1
308044,1,308044010,1730,482,1, 1, 1
308044,1,308044010,1350,408,1, 1, 1
308044,1,308044010,1302, 46,1, 1, 1
308044,1,308044010, 140, 64,1, 1, 1
308044,1,308044010,1302, 81,1, 1, 1
308044,1,308044010, 510, 99,1, 1, 1
308044,1,308044010, 850,345,1, 1, 1
308044,1,308044020,1470,232,1, 1, 1
308044,1,308044020, 460,343,1, 1, 1
308044,1,308044020, 310,360,1, 1, 1
308044,1,308044020, 510,410,1, 1, 1
308044,1,308044020, 510, 50,1, 1, 1
308044,1,308044020,1301,103,1, 1, 1
308044,1,308044020, 810,301,1, 1, 1
308044,1,308044020, 140,479,1, 1, 1
308044,1,308044020, 402,  1,1,30,13
308044,1,308044020, 402,  1,1,37,14
308044,1,308044030, 402,  1,1,42,23
308044,1,308044030, 530,511,1, 1, 1
308044,1,308044030,1340,  1,1,12,33
308044,1,308044030, 840,186,1, 1, 1
308044,1,308044030,1520,186,1, 1, 1
308044,1,308044030,1520,  1,1,35,26
308044,1,308044030,1520,428,1, 1, 1
308044,1,308044030,1520,  1,1,11,42
308044,1,308044030, 830,117,1, 1, 1
308044,1,308044030, 402,169,1, 1, 1
308044,1,308044040, 402,185,1, 1, 1
308044,1,308044040, 610,236,1, 1, 1
308044,1,308044040, 910,280,1, 1, 1
308045,1,308045000, 820,229,1, 1, 1
308045,1,308045000,1060,267,1, 1, 1
308045,1,308045000, 810,517,1, 1, 1
308045,1,308045000, 620,495,1, 1, 1
308045,1,308045010,1020,334,1, 1, 1
308045,1,308045010,1030,281,1, 1, 1
308045,1,308045010, 140,331,1, 1, 1
308045,1,308045010, 660,257,1, 1, 1
308046,1,308046000, 680,256,1, 1, 1
308046,1,308046000, 610,123,1, 1, 1
308046,1,308046000, 620, 11,1, 1, 1
308046,1,308046000,1020,280,1, 1, 1
308049,1,308049000, 820,484,1, 1, 1
308049,1,308049000, 810,472,1, 1, 1
308049,1,308049000, 850,171,1, 1, 1
308049,1,308049000, 460,477,1, 1, 1
308049,1,308049010, 840, 54,1, 1, 1
308049,1,308049010, 820,326,1, 1, 1
308085,1,308051000,1470,398,1, 1, 1
308056,1,308056000, 820, 60,1, 1, 1
308056,1,308056000, 401,133,1, 1, 1
308056,1,308056000, 830,458,1, 1, 1
308056,1,308056000, 830,474,1, 1, 1
308056,1,308056010, 820,145,1, 1, 1
308056,1,308056010, 810,522,1, 1, 1
308056,1,308056010, 940,248,1, 1, 1
308057,1,308057000, 410,254,1, 1, 1
308057,1,308057000, 460,263,1, 1, 1
308057,1,308057000, 410,247,1, 1, 1
308060,1,308060000,1460,437,1, 1, 1
308060,1,308060000,1470,323,1, 1, 1
308061,1,308061000, 670,  1,1, 1, 1
308061,1,308061000, 410,261,1, 1, 1
308061,1,308061000, 460,259,1, 1, 1
308062,1,308062000, 530,  1,1, 1, 1
308062,1,308062000, 220,269,1, 1, 1
308062,1,308062000, 680,259,1, 1, 1
308064,1,308064000, 410,232,1, 1, 1
308064,1,308064000, 820,327,1, 1, 1
308064,1,308064000, 810,127,1, 1, 1
308064,1,308064000, 601, 92,1, 1, 1
308064,1,308064010, 601,338,1, 1, 1
308064,1,308064010, 850,450,1, 1, 1
308064,1,308064010,1830, 21,1, 1, 1
308066,1,308066000,1490,437,1, 1, 1
308066,1,308066000, 940,240,1, 1, 1
308066,1,308066000,1520,257,1, 1, 1
308066,1,308066000, 460, 75,1, 1, 1
308066,1,308066010, 740,270,1, 1, 1
308066,1,308066010, 440,450,1, 1, 1
308066,1,308066010,1460,305,1, 1, 1
308067,1,308067000, 670,246,1, 1, 1
308067,1,308067000, 820,360,1, 1, 1
308067,1,308067000, 460,360,1, 1, 1
308067,1,308067000,1020,263,1, 1, 1
308067,1,308067010,1430,385,1, 1, 1
308067,1,308067010, 810, 12,1, 1, 1
308067,1,308067010, 440,299,1, 1, 1
308067,1,308067010,1340,357,1, 1, 1
308067,1,308067010,1340,307,1, 1, 1
308079,1,308079000, 830,  1,1,33,30
308079,1,308079000, 140,  1,1,32,16
308079,1,308079000,1460,  1,1,28,17
308079,1,308079000, 430,  1,1,40,33
308079,1,308079010, 850,  5,1, 1, 1
308079,1,308079010, 810,196,1, 1, 1
308079,1,308079010, 160,376,1, 1, 1
308079,1,308079010, 401, 46,1, 1, 1
308079,1,308079010, 850,110,1, 1, 1
308079,1,308079010, 840,481,1, 1, 1
308079,1,308079010, 450,383,1, 1, 1
308079,1,308079010, 440, 11,1, 1, 1
308079,1,308079010, 440, 66,1, 1, 1
308079,1,308079010, 450, 83,1, 1, 1
308079,1,308079020, 160,135,1, 1, 1
308079,1,308079020, 830,236,1, 1, 1
308079,1,308079020, 440, 20,1, 1, 1
308080,1,308080000,1530,  1,1,38,11
308080,1,308080000, 410, 53,1, 1, 1
308080,1,308080000, 310,463,1, 1, 1
308080,1,308080000, 450,227,1, 1, 1
308081,1,308081000, 420,269,1, 1, 1
308081,1,308081000,1530,  4,1, 1, 1
308081,1,308081000,1540,469,1, 1, 1
308081,1,308081000, 460,354,1, 1, 1
308082,1,308082000, 840,469,1, 1, 1
308082,1,308082000, 460,436,1, 1, 1
308086,1,308086000, 460,248,1, 1, 1
308086,1,308086000, 480,  9,1, 1, 1
308086,1,308086000, 670,261,1, 1, 1
308086,1,308086000, 460,268,1, 1, 1
308086,1,308086010,1710,287,1, 1, 1
308086,1,308086010, 460,337,1, 1, 1
308088,1,308088000, 440,265,1, 1, 1
308088,1,308088000, 460,341,1, 1, 1
308088,1,308088000,1340,394,1, 1, 1
308088,1,308088000,1340,408,1, 1, 1
308088,1,308088010,1340,422,1, 1, 1
308088,1,308088010,1340,439,1, 1, 1
308088,1,308088010, 820,439,1, 1, 1
308088,1,308088010,1340, 50,1, 1, 1
308088,1,308088010,1340,238,1, 1, 1
308088,1,308088010,1340,366,1, 1, 1
308088,1,308088010,1340,121,1, 1, 1
308088,1,308088010,1340,173,1, 1, 1
308088,1,308088010,1340,189,1, 1, 1
308088,1,308088010, 410,263,1, 1, 1
308088,1,308088020,1340, 84,1, 1, 1
308088,1,308088020,1340,170,1, 1, 1
308088,1,308088020,1340,281,1, 1, 1
308088,1,308088020,1340,300,1, 1, 1
308088,1,308088020,1340,317,1, 1, 1
308088,1,308088020,1340,428,1, 1, 1
308088,1,308088020,1340,444,1, 1, 1
308088,1,308088020,1340,477,1, 1, 1
308088,1,308088020,1340, 66,1, 1, 1
308088,1,308088020,1340,152,1, 1, 1
308088,1,308088030,1340,299,1, 1, 1
308088,1,308088030,1340,330,1, 1, 1
308088,1,308088030,1340,364,1, 1, 1
308088,1,308088030,1340,493,1, 1, 1
308088,1,308088030, 330,270,1, 1, 1
308088,1,308088030,1340,242,1, 1, 1
308088,1,308088030, 660,268,1, 1, 1
308090,1,308090000, 210,  1,1, 1, 1
308090,1,308090000, 810,280,1, 1, 1
308090,1,308090000, 410,407,1, 1, 1
308090,1,308090000, 930,270,1, 1, 1
308093,1,308093000, 160,288,1, 1, 1
308093,1,308093000, 630, 55,1, 1, 1
308124,1,308124000,1340,  1,1,18,45
308124,1,308124000, 610, 99,1, 1, 1
308124,1,308124000, 210,251,1, 1, 1
308124,1,308124000, 430,251,1, 1, 1
308124,1,308124010, 460,251,1, 1, 1
308124,1,308124010, 480,349,1, 1, 1
308124,1,308124010, 630,110,1, 1, 1
308124,1,308124010,1530,242,1, 1, 1
308125,1,308125000, 410,251,1, 1, 1
308125,1,308125000, 140, 14,1, 1, 1
308125,1,308125000, 310,414,1, 1, 1
308125,1,308125000, 670,259,1, 1, 1
308125,1,308125010, 660,259,1, 1, 1
308124,1,308125010,1420,295,1, 1, 1
308125,1,308125010, 140,348,1, 1, 1
308125,1,308125010, 650,257,1, 1, 1
308125,1,308125010, 620,242,1, 1, 1
308125,1,308125010,1530,242,1, 1, 1
308128,1,308128000, 820,140,1, 1, 1
308128,1,308128000, 140, 66,1, 1, 1
308128,1,308128000, 150,185,1, 1, 1
308128,1,308128000, 601, 55,1, 1, 1
308128,1,308128010, 601,306,1, 1, 1
308129,1,308129000, 460,163,1, 1, 1
308129,1,308129000, 480,408,1, 1, 1
308129,1,308129000, 910, 62,1, 1, 1
308129,1,308129000, 610,154,1, 1, 1
308129,1,308129010, 920,145,1, 1, 1
308129,1,308129010, 601, 84,1, 1, 1
308129,1,308129010, 601,331,1, 1, 1
308129,1,308129010,1390, 77,1, 1, 1
308129,1,308129010,1460, 56,1, 1, 1
308130,1,308130000, 670,224,1, 1, 1
308130,1,308130000, 820,460,1, 1, 1
308130,1,308130000, 140,466,1, 1, 1
308130,1,308130000, 460, 55,1, 1, 1
308131,1,308131000,1530,  1,1,24,27
308131,1,308131000, 670,410,1, 1, 1
308131,1,308131000, 602,424,1, 1, 1
308131,1,308131000, 602,103,1, 1, 1
308131,1,308131010, 602,349,1, 1, 1
308131,1,308131010, 602,160,1, 1, 1
308131,1,308131010, 620,244,1, 1, 1
308131,1,308131010, 602,139,1, 1, 1
308131,1,308131010, 602,405,1, 1, 1
308131,1,308131010,1720,263,1, 1, 1
308131,1,308131010, 602,385,1, 1, 1
308131,1,308131010, 601,331,1, 1, 1
308131,1,308131010, 440,169,1, 1, 1
308131,1,308131010, 810,169,1, 1, 1
308131,1,308131010,1310,185,1, 1, 1
308131,1,308131010,1520,247,1, 1, 1
308131,1,308131020,1540,450,1, 1, 1
308131,1,308131020,1540, 90,1, 1, 1
308131,1,308131020,1540,403,1, 1, 1
308132,1,308132000,1530,268,1,26,27
308132,1,308132000, 601, 53,1, 1, 1
308132,1,308132000, 601,304,1, 1, 1
308132,1,308132000, 601, 42,1, 1, 1
308132,1,308132010, 810,146,1, 1, 1
308132,1,308132010, 601, 46,1, 1, 1
308132,1,308132010, 601,297,1, 1, 1
308132,1,308132010, 601, 44,1, 1, 1
308132,1,308132010, 601,295,1, 1, 1
308132,1,308132010, 601, 50,1, 1, 1
308132,1,308132010, 220,238,1, 1, 1
308132,1,308132010, 601,301,1, 1, 1
308132,1,308132010, 601, 38,1, 1, 1
308132,1,308132010, 601,289,1, 1, 1
308132,1,308132020, 460,339,1, 1, 1
308132,1,308132020, 480,405,1, 1, 1
308132,1,308132020, 601, 52,1, 1, 1
308132,1,308132020, 601,303,1, 1, 1
308132,1,308132020, 440,446,1, 1, 1
308132,1,308132020, 601, 49,1, 1, 1
308132,1,308132020, 601,300,1, 1, 1
308132,1,308132020, 601, 48,1, 1, 1
308132,1,308132020, 140,117,1, 1, 1
308132,1,308132020, 110,236,1, 1, 1
308132,1,308132030, 601,299,1, 1, 1
308132,1,308132030, 601, 41,1, 1, 1
308132,1,308132030, 601,292,1, 1, 1
308132,1,308132030, 601, 56,1, 1, 1
308132,1,308132030, 820,190,1, 1, 1
308132,1,308132030, 601,294,1, 1, 1
308136,1,308136000,1460,  7,1, 1, 1
308136,1,308136000, 730,472,1, 1, 1
308136,1,308136000,1470, 68,1, 1, 1
308136,1,308136000,1470,261,1, 1, 1
308136,1,308136010, 720, 15,1, 1, 1
308136,1,308136010,1050,402,1, 1, 1
308136,1,308136010,1050,446,1, 1, 1
308136,1,308136010, 401,493,1, 1, 1
308136,1,308136010, 460,192,1, 1, 1
308136,1,308136010, 130,436,1, 1, 1
308142,1,308142000,1530,332,1, 1, 1
308142,1,308142000,1540, 70,1, 1, 1
308142,1,308142000, 810, 86,1, 1, 1
308142,1,308142000, 460,203,1, 1, 1
308142,1,308142010, 830, 30,1, 1, 1
308142,1,308142010, 620,257,1, 1, 1
308142,1,308142010,1730,307,1, 1, 1
308142,1,308142010, 601, 18,1, 1, 1
308142,1,308142010, 601,266,1, 1, 1
308144,1,308144000, 680,  1,1, 1, 1
308144,1,308144000, 670,153,1,16,35
308144,1,308144000, 460,186,1, 1, 1
308144,1,308144000, 480,185,1, 1, 1
308144,1,308144010,1020,179,1, 1, 1
308144,1,308144010,1020,195,1, 1, 1
308144,1,308144010,1030,438,1, 1, 1
308144,1,308144010, 620, 37,1, 1, 1
308144,1,308144010, 830,122,1, 1, 1
308144,1,308144010, 810,241,1, 1, 1
308144,1,308144010, 601,266,1, 1, 1
308144,1,308144010, 601,447,1, 1, 1
308145,1,308145000, 220,251,1, 1, 1
308145,1,308145000, 670,261,1, 1, 1
308145,1,308145000, 410,244,1, 1, 1
308145,1,308145000, 620,268,1, 1, 1
308145,1,308145010, 460,306,1, 1, 1
308145,1,308145010,1530,371,1, 1, 1
308146,1,308146000, 601,214,1, 1, 1
308146,1,308146000, 601,503,1, 1, 1
308146,1,308146000, 460,133,1, 1, 1
308146,1,308146000, 840,183,1, 1, 1
308149,1,308149000, 810, 19,1, 1, 1
308149,1,308149000, 460,187,1, 1, 1
308149,1,308149000, 620,268,1, 1, 1
308150,1,308150000,1620,248,1, 1, 1
308150,1,308150000,1320,378,1, 1, 1
308150,1,308150000, 440, 38,1, 1, 1
308150,1,308150000,1410,391,1, 1, 1
308150,1,308150010,1410,139,1, 1, 1
308151,1,308151000, 310,169,1, 1, 1
308151,1,308151000, 740,453,1, 1, 1
308151,1,308151000, 740, 37,1, 1, 1
308153,1,308153000, 410,269,1, 1, 1
308153,1,308153000, 810,167,1, 1, 1
308153,1,308153000,1310,167,1, 1, 1
308153,1,308153000, 630,507,1, 1, 1
308153,1,308153010,1330,  4,1, 1, 1
308153,1,308153010, 850,438,1, 1, 1
308153,1,308153010, 160,502,1, 1, 1
308153,1,308153010, 850,404,1, 1, 1
308166,1,308166000,1320,  1,1,11,42
308166,1,308166000,1320,  1,1, 5,38
308166,1,308166000, 420,248,1, 1, 1
308166,1,308166000,1330,160,1, 1, 1
308166,1,308166010,1330,178,1, 1, 1
308166,1,308166010, 330,315,1, 1, 1
308166,1,308166010,1330,  4,1, 1, 1
308166,1,308166010, 670,266,1, 1, 1
308167,1,308167000,1460,514,1, 1, 1
308270,1,308170010,1530, 43,1, 1, 1
308174,1,308174000, 460,268,1, 1, 1
308174,1,308174000, 460,287,1, 1, 1
308174,1,308174000,1040,353,1, 1, 1
308186,1,308186000,1510, 86,1, 1, 1
308189,1,308189000,1340,  1,1,18,45
308189,1,308189000, 330,257,1, 1, 1
308189,1,308189000, 460,257,1, 1, 1
308189,1,308189000, 610, 56,1, 1, 1
308189,1,308189010, 110,177,1, 1, 1
308189,1,308189010, 410,338,1, 1, 1
308190,1,308190000, 460,  1,1, 1, 1
308190,1,308190000, 670,265,1, 1, 1
308190,1,308190000,1020, 57,1, 1, 1
308190,1,308190000, 810,486,1, 1, 1
308190,1,308190010, 620,268,1, 1, 1
308191,1,308191000, 810,447,1, 1, 1
308197,1,308197000, 940,268,1, 1, 1
308198,1,308198000, 460,269,1, 1, 1
308198,1,308198000,1630,251,1, 1, 1
308198,1,308198000, 940,257,1, 1, 1
308199,1,308199000, 810, 77,1, 1, 1
308211,1,308211000, 460, 64,1, 1, 1
308211,1,308211000, 410, 83,1, 1, 1
308211,1,308211000, 460,434,1, 1, 1
308213,1,308213000,1330,454,1, 1, 1
308213,1,308213000, 460, 79,1, 1, 1
308213,1,308213000,1010,244,1, 1, 1
308213,1,308213000, 460, 59,1, 1, 1
308213,1,308213010, 120,310,1, 1, 1
308213,1,308213010,1620, 21,1, 1, 1
308213,1,308213010, 620,270,1, 1, 1
308214,1,308214000, 930, 28,1, 1, 1
308214,1,308214000, 680,247,1, 1, 1
308214,1,308214000, 810,157,1, 1, 1
308214,1,308214000, 460,268,1, 1, 1
308214,1,308214010,1530,513,1, 1, 1
308215,1,308215000, 740,244,1, 1, 1
308215,1,308215000,1110, 34,1, 1, 1
308215,1,308215000, 670,263,1, 1, 1
308215,1,308215000, 620,270,1, 1, 1
308215,1,308215010,1120,419,1, 1, 1
308215,1,308215010, 460,268,1, 1, 1
308215,1,308215010,1530,371,1, 1, 1
308215,1,308215010, 850,190,1, 1, 1
308216,1,308216000,1050,  1,1,36,20
308216,1,308216000,1540,327,1, 1, 1
308216,1,308216000,1530,308,1, 1, 1
308216,1,308216000, 460,270,1, 1, 1
308216,1,308216010, 110,270,1, 1, 1
308216,1,308216010, 670,270,1, 1, 1
308216,1,308216010,1220,353,1, 1, 1
308216,1,308216010, 620,266,1, 1, 1
308217,1,308217000, 940,242,1, 1, 1
308217,1,308217000,1530,371,1, 1, 1
308221,1,308221000, 460,266,1, 1, 1
308221,1,308221000, 160,433,1, 1, 1
308222,1,308222000, 720,224,1, 1, 1
308222,1,308222000, 810,112,1, 1, 1
308222,1,308222000,1090,469,1, 1, 1
308222,1,308222000, 730,488,1, 1, 1
308225,1,308225000, 690,  1,1, 1, 1
308225,1,308225000, 440,207,1, 1, 1
308225,1,308225000,1630,247,1, 1, 1
308225,1,308225000, 690,268,1, 1, 1
308227,1,308227000, 940,463,1, 1, 1
308228,1,308228000, 810,183,1, 1, 1
308228,1,308228000,1540, 84,1, 1, 1
308228,1,308228000, 820,147,1, 1, 1
308262,1,308262000, 810,349,1, 1, 1
308262,1,308262000, 410,244,1, 1, 1
308262,1,308262000, 130, 52,1, 1, 1
308262,1,308262000, 830,460,1, 1, 1
308262,1,308262010, 220,247,1, 1, 1
308262,1,308262010, 460,247,1, 1, 1
308262,1,308262010, 930,268,1, 1, 1
308262,1,308262010, 830,434,1, 1, 1
308262,1,308262010,1460,266,1, 1, 1
308262,1,308262010, 840,370,1, 1, 1
308264,1,308264000,1140,254,1, 1, 1
308264,1,308264000,1140, 85,1, 1, 1
308264,1,308264000,1080, 86,1, 1, 1
308264,1,308264000, 940,101,1, 1, 1
308264,1,308264010,1720,101,1, 1, 1
308264,1,308264010,1480,129,1,27, 2
308264,1,308264010, 680,247,1, 1, 1
308264,1,308264010, 740,498,1, 1, 1
308264,1,308264010,1530,  6,1, 1, 1
308269,1,308269000, 810,426,1, 1, 1
308269,1,308269000, 850,287,1, 1, 1
308269,1,308269000, 670,266,1, 1, 1
308269,1,308269000, 460,249,1, 1, 1
308270,1,308270000, 940,248,1, 1, 1
308270,1,308270000,1480, 62,1, 1, 1
308270,1,308270000,1490,472,1, 1, 1
308270,1,308270000, 740,237,1, 1, 1
308270,1,308270010,1480,243,1, 1, 1
308270,1,308270010, 460,270,1, 1, 1
308270,1,308270010,1490, 43,1, 1, 1
308271,1,308271000,1490,424,1, 1, 1
308271,1,308271000,1480,415,1, 1, 1
308271,1,308271000,1490,225,1, 1, 1
308271,1,308271000,1530,225,1, 1, 1
308272,1,308272000,1530,105,1, 1, 1
308272,1,308272000, 670,257,1, 1, 1
308272,1,308272000,1480,364,1, 1, 1
308272,1,308272000, 940,162,1, 1, 1
308272,1,308272010,1040,483,1, 1, 1
308272,1,308272010, 460,249,1, 1, 1
308274,1,308274000, 410,251,1, 1, 1
308274,1,308274000, 850,243,1, 1, 1
308274,1,308274000, 620,268,1, 1, 1
308274,1,308274000, 160,208,1, 1, 1
308276,1,308276000, 810,337,1, 1, 1
308276,1,308276000,1530, 88,1, 1, 1
308276,1,308276000,1020,416,1, 1, 1
308279,1,308279000, 410,254,1, 1, 1
308279,1,308279000, 620,195,1, 1, 1
308279,1,308279000,1130,124,1, 1, 1
308281,1,308281000, 910,259,1, 1, 1
308281,1,308281000,1480,421,1, 1, 1
308282,1,308282000, 410,207,1, 1, 1
308282,1,308282000, 410,263,1, 1, 1
308282,1,308282000,1530,242,1, 1, 1
308282,1,308282000, 460,268,1, 1, 1
308282,1,308282010,1530,403,1, 1, 1
308283,1,308283000, 460,259,1, 1, 1
308283,1,308283000, 620,  4,1, 1, 1
308283,1,308283000,1640,143,1, 1, 1
308287,1,308287000, 410, 12,1, 1, 1
308287,1,308287000,1530, 20,1, 1, 1
308291,1,308291000,1080,424,1, 1, 1
308291,1,308291000, 460,270,1, 1, 1
308291,1,308291000, 210, 20,1, 1, 1
308296,1,308296000, 810,307,1, 1, 1
308296,1,308296000,1090,  6,1, 1, 1
308296,1,308296000, 440,197,1, 1, 1
308297,1,308297000, 620,213,1, 1, 1
308299,1,308299000, 410,248,1, 1, 1
308299,1,308299000, 730,165,1, 1, 1
308299,1,308299000, 730,232,1, 1, 1
308299,1,308299000,1090, 50,1, 1, 1
308299,1,308299010, 620,263,1, 1, 1
308299,1,308299010,1530,402,1, 1, 1
308299,1,308299010,1540,174,1, 1, 1
308299,1,308299010,1460,231,1, 1, 1
308299,1,308299010, 460,249,1, 1, 1
308300,1,308300000, 410,115,1, 1, 1
308300,1,308300000, 410,254,1, 1, 1
308300,1,308300000, 460,117,1, 1, 1
308300,1,308300000, 460,257,1, 1, 1
308300,1,308300010, 410,242,1, 1, 1
308301,1,308301000,1610, 97,1, 1, 1
308301,1,308301000,1110, 85,1, 1, 1
308301,1,308301000,1090,223,1, 1, 1
308301,1,308301000,1220,263,1, 1, 1
308301,1,308301010,1230,220,1, 1, 1
308301,1,308301010, 610,266,1, 1, 1
308301,1,308301010, 160,483,1, 1, 1
308303,1,308303000, 150,135,1, 1, 1
308303,1,308303000, 850,195,1, 1, 1
308303,1,308303000, 640, 37,1, 1, 1
308303,1,308303000, 670,270,1, 1, 1
308306,1,308306000, 620,263,1, 1, 1
308306,1,308306000,1610,153,1, 1, 1
308306,1,308306000, 850,292,1, 1, 1
308307,1,308307000, 620,254,1, 1, 1
308307,1,308307000, 210,247,1, 1, 1
308307,1,308307000, 410,325,1, 1, 1
308307,1,308307000, 140, 37,1, 1, 1
308307,1,308307010, 410,270,1, 1, 1
308307,1,308307010,1480,417,1, 1, 1
308307,1,308307010, 460,249,1, 1, 1
308310,1,308310000,1460,508,1, 1, 1
308310,1,308310000, 620,247,1, 1, 1
308310,1,308310000,1040,158,1, 1, 1
308310,1,308310000, 160, 36,1, 1, 1
308310,1,308310010, 410, 43,1, 1, 1
308312,1,308312000, 620,223,1, 1, 1
308312,1,308312000, 460,268,1, 1, 1
308312,1,308312000, 740,416,1, 1, 1
308312,1,308312000, 160,164,1, 1, 1
308313,1,308313000,1640,251,1, 1, 1
308313,1,308313000, 730, 15,1, 1, 1
308313,1,308313000,1490,446,1, 1, 1
308313,1,308313000,1640, 20,1, 1, 1
308313,1,308313010,1370,377,1, 1, 1
308314,1,308314000, 220,266,1, 1, 1
308314,1,308314000,1460, 61,1, 1, 1
308314,1,308314000, 670,249,1, 1, 1
308314,1,308314000,1040,294,1, 1, 1
308315,1,308315000,1480,  7,1, 1, 1
308315,1,308315000, 810,327,1, 1, 1
308315,1,308315000,1110,127,1, 1, 1
308315,1,308315000, 620,502,1, 1, 1
308315,1,308315010,1220, 92,1, 1, 1
308315,1,308315010, 640, 20,1, 1, 1
308316,1,308316000, 830,178,1, 1, 1
308316,1,308316000, 830,338,1, 1, 1
308316,1,308316000,1302,226,1, 1, 1
308316,1,308316000,1530,337,1, 1, 1
308316,1,308316010,1530,417,1, 1, 1
308317,1,308317000, 670,268,1, 1, 1
308317,1,308317000, 160,231,1, 1, 1
308330,1,308330000, 120, 15,1, 1, 1
308330,1,308330000, 110,508,1, 1, 1
308330,1,308330000, 610, 11,1, 1, 1
308330,1,308330000, 810,299,1, 1, 1
308330,1,308330010, 601, 77,1, 1, 1
308330,1,308330010,1110,195,1, 1, 1
308330,1,308330010, 320,310,1, 1, 1
308330,1,308330010, 601,325,1, 1, 1
308330,1,308330010, 680, 21,1, 1, 1
308330,1,308330010, 620,390,1, 1, 1
308330,1,308330010, 460, 20,1, 1, 1
308330,1,308330010, 930,208,1, 1, 1
308331,1,308331000, 740, 99,1, 1, 1
308331,1,308331000, 410,254,1, 1, 1
308331,1,308331000, 410,278,1, 1, 1
308331,1,308331000, 460,105,1, 1, 1
308331,1,308331010, 680,263,1, 1, 1
308331,1,308331010, 460,263,1, 1, 1
308331,1,308331010, 410,334,1, 1, 1
808365,1,308365000, 480,387,1, 1, 1
308382,1,308382000, 810, 44,1, 1, 1
308382,1,308382000,1320, 66,1, 1, 1
308382,1,308382000, 670,257,1, 1, 1
308382,1,308382000,1310,231,1, 1, 1
308382,1,308382010,1310,455,1, 1, 1
308384,1,308384000, 460,318,1, 1, 1
308384,1,308384000, 410,247,1, 1, 1
308384,1,308384000, 460,262,1, 1, 1
308389,1,308389000, 460,270,1, 1, 1
308389,1,308389000, 460,524,1, 1, 1
308408,1,308408000, 930,254,1, 1, 1
308408,1,308408000,1720,173,1, 1, 1
308408,1,308408000, 620,247,1, 1, 1
308408,1,308408000, 680,249,1, 1, 1
308408,1,308408010,1530,151,1, 1, 1
308409,1,308409000, 460,398,1, 1, 1
308409,1,308409000, 810,427,1, 1, 1
308409,1,308409000, 110,277,1, 1, 1
308411,1,308411000, 120,487,1, 1, 1
308411,1,308411000,1420,223,1, 1, 1
308411,1,308411000, 160,463,1, 1, 1
308411,1,308411000, 670,266,1, 1, 1
308411,1,308411010, 130,201,1, 1, 1
308411,1,308411010, 740,219,1, 1, 1
308412,1,308412000,1830, 93,1, 1, 1
