CASEID,INVIEWN,RACER,SAMESEXR,N14SUHER,N20OTHER,N11DRUGS,N12ALCHL,N13SUHIM,N15HOME,N16CHILD,N17ARRST,N18CHRGE,N18CHRG2,N18CHRG3,N18CHRG4,N1FRQNCY,N2SVRITY,N3WEAPON,N4CHOKE,N5SEX,N6CONTRL,N7PREGNT,N8JEALUS,N9KILL,N10CPBLE
508657,1,1,9999,  2,   2,  1,  1,  2,  1,  2,  1,   2,9999,9999,9999,  2,  2,   1,   1,   1,  1,  2,  1,   1,   1
508659,1,1,9999,  2,   1,  2,  1,  1,  1,  2,  1, 888,9999,9999,9999,  1,  1,   2,   1,   2,  1,  2,  1,   1,   2
508685,1,1,9999,  2,   1,  2,  1,  2,  1,  2,  1,   2,9999,9999,9999,  2,  1,   1,   1,   1,  1,  3,  1,   1,   1
508692,1,3,9999,  1,   1,  2,  1,  2,  2,  1,  1,   2,9999,9999,9999,  2,  2,   2,   2,   1,  1,  2,  2,   2,   2
509309,1,1,9999,  2,   1,  1,  2,  2,  2,  2,888,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
509513,1,1,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
509579,1,1,9999,  1,   1,  2,  2,  2,  2,  2,888,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
509582,1,3,9999,  2,   1,  2,  1,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
509680,1,1,9999,  2,   1,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
608259,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  1,   1,9999,9999,9999,  2,  2,   2,   2,   2,  2,  2,  2,   2,   2
618169,1,2,9999,  2,   1,  2,  1,  2,  2,  2,  1,   1,9999,9999,9999,  1,  1,   2,   2,   2,  1,  1,  1,   2,   1
618236,1,2,9999,  2,   2,  1,  1,  2,  1,  2,  1,   4,9999,9999,9999,  1,  2,   2,   1,   2,  1,  2,  1,   2,   2
618256,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  1,  1,   2,   2,   2,  1,  2,  1,   2,   2
618260,1,2,9999,  2,   2,  1,  1,  1,  1,  2,  1,   1,   6,9999,9999,  1,  1,   1,   1,   2,  1,  1,  1,   1,   1
618318,1,2,9999,  1,   1,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   1,  1,  2,  2,   2,   2
618320,1,2,9999,  2,   2,  2,  1,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  1,  2,  2,   2,   2
618321,1,2,9999,  1,   1,  1,  1,  1,  1,  2,  1,   2,9999,9999,9999,  1,  1,   1,   1,   1,  1,  1,  1,   1,   1
618346,1,2,9999,  1,   1,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  1,  1,   2,   2,   2,  1,  1,  1,   2,   2
618355,1,2,9999,  1,   2,  1,  2,  1,  2,  2,  1,   2,9999,9999,9999,  2,  2,   2,   2,   2,  2,  2,  2,   2,   2
618357,1,2,9999,  1,   1,  2,  2,  1,  2,  2,  1,   4,9999,9999,9999,  2,  2,   2,   2,   2,  2,  2,  2,   2,   2
618360,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  2,  2,  2,   2,   2
618374,1,2,9999,  2,   2,  2,  1,  2,  2,  2,  1,   4,9999,9999,9999,  1,  1,   2,   2,   1,  1,  2,  1,   2,   2
618449,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  1,  1,  1,   2,   2
618452,1,2,9999,  1,   2,  2,  1,  1,  1,  2,  1,   2,9999,9999,9999,  1,  1,   1,   2,   2,  1,  1,  1,   1,   1
618466,1,2,9999,  1,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   1,  2,  2,  2,   2,   2
618534,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   1,   2,  1,  2,  2,   2,   2
618535,1,2,   1,  1,   2,  2,  2,  2,  1,  2,  2,9999,9999,9999,9999,  1,  1,   2,   1,   1,  2,  2,  1,   1, 888
618591,1,2,9999,  1,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  1,  1,   1,   2,   1,  2,  2,  2,   2,   1
618594,1,2,9999,  2,   2,  2,  2,  1,888,  2,  2,9999,9999,9999,9999,  2,  1,   1,   1,   1,  1,  1,  1,   1,   1
618701,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  2,  2,  2,   2,   2
618702,1,3,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  1,  1,   2,   2,   2,  1,  2,  1,   2,   2
619084,1,2,9999,  2,   1,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
619139,1,2,9999,  2,   1,  1,  1,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
619234,1,2,9999,  2,   2,  2,  1,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
619361,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
619362,1,2,9999,  1,   1,  2,  2,  2,  2,  2,  1,   4,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
619375,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
619376,1,2,9999,  2,   1,  2,  1,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
619377,1,2,9999,  2,   2,888,  2,888,  2,888,888,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
619536,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  1,   7,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
619537,1,2,9999,  2,   2,  2,  1,  2,  1,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
619587,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
619664,1,2,9999,  2,   1,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
628133,1,3,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  2,  1,  1,   2,   2
628134,1,2,9999,  2,   2,  1,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  2,  2,  2,   2,   2
628135,1,2,9999,  2,   2,  1,  2,  2,  1,  2,  2,9999,9999,9999,9999,  1,  1,   2,   2,   1,  1,  1,  1,   2,   1
628335,1,2,9999,  1, 999,  1,  1,  1,  1,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   1,  1,  2,  1,   1,   1
628347,1,2,9999,  1,   1,  1,  2,  1,  2,  2,  1,   1,9999,9999,9999,  2,  2,   1,   2,   2,  2,  2,  2,   2,   2
628465,1,2,9999,  2,   2,  2,  2,  2,  1,  2,  1,   5,9999,9999,9999,  2,  1,   2,   2,   2,  1,  1,  1,   1,   2
628669,1,2,9999,  2,   2,  2,  1,  2,  2,  2,  2,9999,9999,9999,9999,  1,  1,   2,   2,   1,  1,  1,  1,   1, 888
629075,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
629076,1,2,9999,  1,   1,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
629077,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
629087,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
629140,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
629141,1,3,9999,  2,   2,  2,  2,  2,  2,  2,  1,   9,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
629336,1,2,9999,999, 999,999,999,999,999,999,999,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
629337,1,2,9999,  2,   1,  1,  2,  2,  1,  2,  1,   4,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
629364,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  1,   1,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
629453,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
629620,1,2,9999,  2,   2,888,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
629665,1,3,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
629666,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
629667,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
708200,1,2,9999,  1,   1,  2,  1,  1,  2,  2,  1,   1,9999,9999,9999,  1,  1,   2,   1,   1,  1,  3,  1,   2,   1
708201,1,2,9999,  1,   2,  2,  1,  1,  2,  2,  1,   4,9999,9999,9999,  2,  2,   2,   2,   1,  2,  3,  1,   2,   2
708255,1,2,9999,  2,   2,  2,  1,  2,  1,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  1,  1,  1,   2,   2
708257,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  2,  2,  2,   2,   2
708258,1,2,9999,  1,   2,  1,  1,  2,  1,  2,  1,   1,   4,9999,9999,  1,  1,   1,   2,   1,  1,  1,  1,   1,   1
708261,1,3,9999,  1, 999,  1,  1,  2,  1,888,  1,   4,9999,9999,9999,  1,  1,   1,   1,   1,  1,  1,  2,   1,   1
708319,1,2,9999,  1,   2,  1,  1,  1,  1,  1,  1,   1,9999,9999,9999,  1,  1,   2,   2,   1,  1,  1,  1,   2,   1
708334,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  1,  1,   2,   2,   1,  1,  1,  1,   1,   1
708348,1,2,9999,  1,   2,888,  1,  2,  1,  2,  2,9999,9999,9999,9999,  1,  1,   2,   1,   2,  1,  1,  1,   1,   1
708356,1,2,9999,  2,   1,  1,  2,  1,  1,  1,  1,   4,9999,9999,9999,  2,  1,   2,   1,   2,  1,  2,  1,   1,   1
708359,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  2,  2,  1,   2,   2
708363,1,2,9999,  1,   2,  2,  1,  2,  1,  2,  1,   8,   5,9999,9999,  1,  1,   2,   2,   1,  1,  3,  1,   2,   1
708370,1,2,9999,  2,   2,  2,  1,  2,  2,  2,  1,   1,9999,9999,9999,  2,  2,   2,   1,   2,  2,  1,  2,   2,   2
708371,1,2,9999,  1,   2,  2,  2,  2,  2,  2,  1,   1,   6,9999,9999,  2,  1,   2,   1,   2,  1,  1,  1,   2,   1
708372,1,3,9999,  1,   1,  2,  1,  1,  2,  2,  1,   4,9999,9999,9999,  2,  2,   2,   1,   2,  1,  1,  1,   2, 888
708379,1,2,9999,  1,   1,  1,  1,888,  2,  2,  1,   1,  19,9999,9999,  1,  1,   1,   2,   1,  1,  1,  2,   1,   1
708426,1,2,9999,  1,   2,  1,  1,  2,  1,  2,  1,   5,9999,9999,9999,  1,  1,   2,   2,   1,  1,  1,  1,   1,   1
708447,1,2,9999,  1,   1,  1,  1,  2,  2,  2,  1,   7,9999,9999,9999,  2,  2,   2,   2,   2,  2,  2,  2,   2,   2
708448,1,2,9999,  1,   1,  1,  1,  2,  2,  2,  2,9999,9999,9999,9999,  1,  1,   2,   1,   1,  1,  3,  1,   1,   1
708450,1,2,9999,  2,   1,  2,  2,  2,  2,  2,  1,   4,9999,9999,9999,  2,  2,   2,   2,   2,  2,  2,  2,   2,   2
708451,1,2,9999,  1,   2,  1,  1,  1,  1,  2,  1,   4,9999,9999,9999,  2,  2,   1,   1,   1,  1,  1,  1,   1,   1
708461,1,2,9999,  1,   1,  2,  1,  1,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   1,  2,  3,  1,   2,   2
708462,1,3,9999,  1,   1,  1,  2,888,  2,888,888,9999,9999,9999,9999,  2,  2,   2,   2,   2,  2,  2,  1,   2,   2
708463,1,2,9999,  1,   1,  1,  2,  2,  1,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  2,  3,  1,   2,   2
708464,1,2,9999,  2,   2,  2,  2,  2,  1,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   1,  2,  1,  1,   2,   2
708467,1,2,9999,  2,   1,999,  1,  1,  1,  2,  2,9999,9999,9999,9999,  1,  1,   2,   1,   2,  1,  2,  1,   1,   1
708468,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  1,  2,  2,   2,   2
708469,1,2,9999,  1,   1,  2,  1,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   1,  2,  1,  1,   2,   2
708496,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  1,  1,   2,   2,   1,  1,  2,  1,   2, 888
708500,1,2,9999,  1,   2,  2,  1,  2,  2,  2,  2,9999,9999,9999,9999,  1,  1,   2,   2,   2,  1,  2,  1, 888,   2
708501,1,2,9999,  1,   2,  2,  1,  2,  2,  2,  2,9999,9999,9999,9999,  1,  1,   2,   1,   1,  1,  1,  1,   1,   1
708527,1,2,9999,  2,   2,  1,  1,  2,  1,  2,  2,9999,9999,9999,9999,  1,  1,   1,   2,   2,  1,  2,  2,   2,   2
708528,1,2,9999,  1,   2,  2,  1,  2,  2,  2,  2,9999,9999,9999,9999,  1,  1,   2,   2,   1,  1,  2,  1,   1, 888
708529,1,2,9999,  2,   2,  2,  2,  2,  1,  2,  2,9999,9999,9999,9999,  1,  2,   2,   2,   1,  2,  2,  1,   2,   2
708530,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  2,  3,  1,   2,   2
708531,1,2,9999,  2,   2,  2,  1,  1,  2,  1,  1,   4,9999,9999,9999,  2,  2,   2,   2,   1,  2,  1,  2,   2,   2
708532,1,2,9999,  2,   1,  2,  1,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   1,   2,   2,  2,  2,  1,   1,   1
708549,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  2,  2,  2,   2,   2
708571,1,2,9999,  1, 999,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  2,  1,  2,   2,   2
708572,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  1,  2,   2,   2,   2,  2,  2,  2,   2,   2
708590,1,2,9999,  1,   2,  1,  1,  1,  1,  2,  1,   2,9999,9999,9999,  1,  1,   1,   1,   2,  1,  1,  1,   1,   1
708592,1,2,9999,  2,   2,  1,  1,  2,  2,  2,  1,   1,9999,9999,9999,  1,  1,   2,   2,   2,  2,  1,  1,   2,   2
708593,1,2,9999,  2,   2,  2,  2,  2,  1,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  1,  2,  1,   2,   2
708595,1,2,9999,  2,   2,  2,  1,  1,  1,  2,  1,   1,   4,9999,9999,  2,  1,   2,   2,   2,  2,  1,  2,   2, 888
708621,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  2,  2,  2,   2,   2
708622,1,2,9999,  1,   1,  2,  2,  2,  2,  2,  1,   4,9999,9999,9999,  2,  2,   2,   2,   2,  2,  3,  2,   2,   2
708668,1,1,9999,  1,   1,  1,  2,  2,  1,  2,  1,   2,9999,9999,9999,  1,  1,   1,   1,   1,  1,  2,  1,   1,   1
708670,1,2,9999,  1,   1,  1,  1,  1,  1,  1,  1,   2,9999,9999,9999,  1,  1,   1,   2,   1,  1,  1,  1,   1, 888
708671,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  1,  2,  1,   1,   1
708672,1,2,9999,  2,   2,  2,  2,  2,  1,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  1,  2,  2,   2,   2
708673,1,1,9999,  2,   2,  1,  2,  2,  1,  2,  1,   2,   4,9999,9999,  1,  1,   2,   1,   1,  1,  1,  1,   1, 888
708697,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  1,  2,   2,   2,   2,  2,  2,  2,   1,   2
708698,1,2,9999,  1,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  2,777,  2,   2,   2
708699,1,2,9999,  2,   2,  2,  1,  2,  2,  2,  2,9999,9999,9999,9999,  1,  1,   2,   2,   2,  2,  1,  2,   1, 888
708700,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  1,  2,  1,   1,   2
709358,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709373,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709378,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  1,   8,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709423,1,2,9999,  1,   1,  2,  1,  2,  1,  2,  1,  15,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709424,1,3,9999,  2,   1,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709425,1,2,9999,  2,   1,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709445,1,2,9999,  2,   2,  2,  2,  2,  1,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709446,1,2,9999,  2,   2,  2,  2,  2,  1,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709497,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709498,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709499,1,2,9999,  2,   1,  1,  2,  2,  2,  2,  1,   5,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709533,1,2,9999,  2,   1,  2,  2,  2,  1,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709548,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709569,1,2,9999,  2,   2,  2,  1,  2,  1,  2,  1,   4,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709570,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709588,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709589,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709590,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709623,1,2,9999,  2,   2,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
709679,1,2,9999,  1,   2,  2,  2,  2,  2,  2,888,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
808365,1,2,9999,  2,   1,  2,  2,  2,888,  2,  2,9999,9999,9999,9999,  1,  2,   2,   2,   2,  2,  3,  2,   2,   2
808366,1,2,9999,  1,   2,  1,  1,  2,  2,  2,  1,   1,9999,9999,9999,  2,  2,   1,   1,   1,  1,  1,  1,   1,   1
808367,1,1,9999,  2,   1,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   1,   1,  2,  2,  2,   2,   2
808368,1,1,9999,  2,   2,  2,  1,  2,  2,  2,  2,9999,9999,9999,9999,  2,  2,   2,   2,   1,  2,  2,  1,   2,   1
808369,1,2,9999,  1,   1,  2,  2,  2,888,  1,  2,9999,9999,9999,9999,  2,  2,   2,   2,   2,  2,  2,  2,   2,   2
808471,1,1,9999,  2,   2,  1,  1,  1,  1,  2,  1,   1,   5,9999,9999,  2,  2,   2,   1,   1,  1,  1,  1, 888,   1
808472,1,2,9999,  2,   2,  2,  1,  1,  1,  2,  2,9999,9999,9999,9999,  1,  2,   2,   2,   2,  1,  1,  1,   2,   2
808473,1,1,9999,  2,   2,  2,  1,  2,  1,  2,  1,   2,9999,9999,9999,  2,  2,   2,   1,   1,  1,  1,  1,   1,   2
808474,1,2,9999,  2,   1,  2,  2,  1,  1,  2,  2,9999,9999,9999,9999,  1,  2,   1,   1,   1,  1,  2,  1,   1,   2
808552,1,1,9999,  1,   2,  1,  1,  2,  1,  2,  1,   1,   2,   5,9999,  1,  1,   1,   1,   1,  1,  2,  1,   1,   1
808566,1,1,9999,  2,   2,888,  1,  1,  1,  2,  1,   1,9999,9999,9999,  1,  1,   1,   1,   1,  1,  1,  1,   1,   1
808568,1,1,9999,  2,   2,  1,  2,  2,  1,  2,  1,   1,9999,9999,9999,  2,  2,   1,   1,   1,  1,  1,  1,   1,   1
808676,1,2,9999,  2,   1,  1,  2,  2,  1,  2,  1, 999,9999,9999,9999,  2,  2,   1,   1,   1,  1,  2,  1,   2,   2
808677,1,1,9999,  2,   1,  2,  2,  1,  1,  2,  1,   5,9999,9999,9999,  2,  2,   1,   1,   1,  2,  2,  1,   2, 888
808678,1,2,9999,  2, 999,  2,  2,  2,  2,  2,  1,   1,9999,9999,9999,  2,  2,   2,   2,   2,  2,  2,  2,   2,   2
808695,1,3,9999,  2,   1,  1,  1,  2,  1,  2,  1,   5,9999,9999,9999,  1,  1,   2,   1,   1,  2,  1,  1,   1,   1
808696,1,2,9999,  2,   2,  2,  2,  2,  1,  1,  1,   8,9999,9999,9999,  2,  2,   2,   1,   2,  1,  1,  1,   2,   2
809538,1,2,9999,  2,   1,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
809567,1,1,9999,  2,   1,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
809674,1,1,9999,  2,   1,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
809675,1,2,9999,  1,   2,  1,  1,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,   3,   3,   3,  3,  9,  3,   3,   3
908001,1,1,9999,999, 999,999,999,999,999,999,999, 999,9999,9999,9999,999,999, 999, 999, 999,999,999,999, 999, 999
908003,1,1,9999,999, 999,999,999,999,999,999,999, 999,9999,9999,9999,999,999, 999, 999, 999,999,999,999, 999, 999
909002,1,1,9999,999, 999,999,999,999,999,999,999, 999,9999,9999,9999,  3,  3, 999, 999, 999,999,  9,999, 999, 999
909004,1,1,9999,  2, 999,  2,  2,  2,  2,  2,  2,9999,9999,9999,9999,  3,  3,9999,9999,9999,999,  9,999,9999,9999
