CASEID,INVIEWN,B1AGE,AGER,AGERR,B2EDU,HIGHSCHL,B3EMPLY1,B3EMPLY2,B3EMPLY3,B3EMPLY4,EMPLOYR,UNEMPLOY,HOMEMAKR,B3HOURS,B3VHOUR,B3STUDNT,B4CHANGE,B5CODE1,B5DATE1,B5CODE2,B5DATE2,B5CODE3,B5DATE3,B6RACE,RACER,B6HSPNIC,B6OTHER,B7BIRTH,B7PLACE,B7PLACER,F14CHICG,B8MARITL,MARRIED,SINGLE,SCRSTAT,SCRSTATR,FINSTAT,FINSTATR,ABUSED,CHNGSTAT,CHGTONAW,NAWYEAR,RELAC1,LENGTHC1,C1SITUAT,PARTNERS,PABUSE,SPANISH1,INMONTH,INYEAR,INDAY
318475,1,35,4,2,  6,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,2,1,1,1,2, 2,1998,11
318483,1,27,3,1,  4,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,14,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  2,  1,  0,  1,  3,  3, 1,1,1,2,99,99,  5,3,1,1,1,2, 2,1998, 3
318484,1,37,4,2,  5,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   1,10,   2, 5,9999, 1,  1,1,1, 1,  1, 19,  1,  4,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,4,1,1,1,2, 2,1998, 5
318485,1,45,5,3,  8,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  2,3,1, 1,  2, 42, 20,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,2,3,2,1,2, 2,1998, 5
318488,1,20,1,1,  5,  1,  7,9999,9999,9999,3,0,0,9999,99,   1,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  2,  2, 1,1,1,2,99,99,  5,2,1,1,1,2, 2,1998, 3
318489,1,22,2,1,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  1,   2, 7,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,4,1,1,1,2, 2,1998,13
318491,1,33,4,2,  5,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,5,1,1,1,2, 2,1998, 3
318493,1,42,5,3,  5,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 29,  5,  2,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  6,2,4,2,2,2, 2,1998,13
318497,1,37,4,2,  5,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2, 7,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,1,3,2,1,2, 2,1998,10
318499,1,41,5,3,  5,  1,  3,   7,9999,9999,1,0,0,  20,99,   1,  1,   8,12,9999, 1,9999, 1,  1,1,1, 1,  1, 38,  5,  2,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  5,1,3,2,1,2, 2,1998,10
318504,1,19,1,1,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   8,18,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,1,3,2,1,2, 2,1998,25
318505,1,51,6,4,  4,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 38,  5,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,2, 2,1998,25
318506,1,22,2,1,  4,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  1,   2, 7,9999, 1,9999, 1,  3,2,3, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,5,1,1,1,2, 2,1998,27
318516,1,40,4,3,  5,  1,  3,9999,9999,9999,1,0,0,  20,99,9999,  1,   1,20,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,3,1,1,1,2, 2,1998,27
318557,1,19,1,1,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  1,   2, 5,   1,16,   2, 5,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,4,1,1,1,2, 3,1998,13
318558,1,18,1,1,  2,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  2,3,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,999,1,3,2,1,2, 3,1998,19
318597,1,29,3,1,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,1,1,1,1,2, 4,1998, 9
318598,1,40,4,3,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,6,1,1,1,2, 4,1998, 8
318601,1,45,5,3,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  5,4,1,1,1,2, 4,1998,10
318602,1,32,4,2,  4,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   4,10,   1, 3,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  3,  3, 1,1,1,2,99,99,  6,1,1,1,1,2, 4,1998, 8
318607,1,47,5,3,  5,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,6, 1,  1, 19,  1,  1,  4,  0,  0,  1,  1, 1,1,1,1,99,99,  6,6,1,1,1,2, 4,1998,10
318630,1,27,3,1,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  6,3,2,2,2,2, 4,1998,28
318631,1,20,1,1,  5,  1,  2,   7,9999,9999,1,0,0,9999,99,   1,  1,   1, 5,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,1,3,2,1,2, 4,1998,24
318632,1,36,4,2,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,6,1,1,1,2, 4,1998,27
318633,1,38,4,2,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  3,  3, 1,1,1,2,99,99,  5,1,3,2,1,2, 4,1998,30
318634,1,22,2,1,  5,  1,  7,9999,9999,9999,3,0,0,9999,99,   1,  1,   2, 2,9999, 1,9999, 1,  1,1,1, 1,  1, 30,  2,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,1,3,2,1,2, 4,1998,30
318635,1,41,5,3,  5,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  2,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  6,4,1,1,1,2, 4,1998,24
318636,1,26,3,1,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  1,   2, 7,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  3,  3, 1,1,1,2,99,99,  5,4,1,1,1,2, 4,1998,24
318637,1,40,4,3,  4,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,5,1,1,1,2, 4,1998,30
318638,1,22,2,1,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   2,  1,   2, 5,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,5,1,1,1,2, 4,1998,30
318639,1,37,4,2,  5,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   1, 3,9999, 1,9999, 1,  1,1,1, 1,  1, 27,  5,  2,  1,  0,  1,  3,  3, 1,1,1,2,99,99, 10,3,1,1,1,2, 4,1998,28
318640,1,50,5,4,  4,  1,  3,9999,9999,9999,1,0,0,  25,99,9999,  1,   1, 5,9999, 1,9999, 1,  2,3,1, 1,  1, 20,  5,  1,  5,  0,  0,  3,  3, 1,1,1,2,99,99,  8,5,1,1,1,2, 4,1998,24
318641,1,31,4,2,  5,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,4,1,1,1,2, 4,1998,24
318642,1,19,1,1,  2,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,3,1,1,1,2, 4,1998,28
318643,1,34,4,2,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,18,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,1,1,1,1,2, 4,1998,28
318644,1,27,3,1,  4,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2, 7,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,5,1,1,1,2, 4,1998,28
318654,1,28,3,1,  5,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   1,24,   4, 7,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,4,1,1,1,2, 4,1998, 7
318655,1,46,5,3,  5,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,10,9999, 1,9999, 1,  1,1,1, 1,  1, 20,  5,  1,  1,  0,  1,  3,  3, 1,1,1,2,99,99,  5,2,1,1,1,2, 4,1998, 2
318656,1,30,3,2,  5,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,5,3,2,1,2, 4,1998, 2
318658,1,33,4,2,  5,  1,  3,9999,9999,9999,1,0,0,  25,99,9999,  1,  10,12,9999, 1,9999, 1,  2,3,1, 1,  2, 22, 15,  4,  4,  0,  0,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,2, 4,1998, 1
318660,1,33,4,2,  4,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 30,  2,  2,  6,  0,  0,  3,  3, 1,1,1,2,99,99,  5,2,1,1,1,2, 4,1998, 3
318661,1,28,3,1,  3,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   1,10,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,1,1,1,1,2, 4,1998, 3
318662,1,26,3,1,  3,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  4,  0,  0,  1,  1, 1,1,1,1,99,99,  1,4,1,1,1,2, 4,1998, 3
318663,1,18,1,1,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2, 7,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,2,1,1,1,2, 4,1998, 2
318682,1,26,3,1,  5,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  1,   8,20,   2,12,9999, 1,  1,1,1, 1,  1, 19,  1,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  8,1,2,2,2,2, 4,1998,14
318683,1,32,4,2,  4,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,4,1,1,1,2, 4,1998,14
318684,1,20,1,1,  4,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  3,  3, 1,1,1,2,99,99,  5,2,1,1,1,2, 4,1998,14
318687,1,43,5,3,  4,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,24,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,5,1,1,1,2, 4,1998,16
318688,1,27,3,1,  4,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  1,   2, 5,9999, 1,9999, 1,  1,1,1, 1,  1, 25,  3,  4,  2,  1,  0,  1,  1, 1,1,1,1,99,99, 10,1,1,1,1,2, 4,1998,20
318689,1,51,6,4,  4,  1,  3,9999,9999,9999,1,0,0,  23,99,9999,  2,9999, 1,9999, 1,9999, 1,  2,3,1, 1,  1, 36,  3,  2,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  2,6,1,1,1,2, 4,1998,20
318690,1,24,2,1,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  7,2,1,1,1,2, 4,1998,14
318691,1,22,2,1,  5,  1,  3,9999,9999,9999,1,0,0,  29,99,9999,  1,   1,19,   8, 9,9999, 1,  1,1,1, 1,  1, 47,  2,  2,  4,  0,  0,  1,  1, 1,1,1,1,99,99,  2,4,1,1,1,2, 4,1998,21
318693,1,33,4,2,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 30,  2,  2,999,999,999,  1,  1, 1,1,1,1,99,99,  5,2,3,2,1,2, 4,1998,21
318694,1,34,4,2,  3,  0,  3,9999,9999,9999,1,0,0,  30,99,9999,  1,   1,19,9999, 1,9999, 1,  2,3,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,5,1,1,1,2, 4,1998,21
319475,1,35,4,2,  5,  1,  3,9999,9999,9999,1,0,0,  20,99,9999,  1,  10,23,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  5,  0,  0,  3,  3, 2,2,2,3,99, 1,  5,2,9,9,9,2, 2,1998,10
319478,1,54,6,4,  4,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  5,  0,  0,  3,  3, 2,2,2,3,99, 1,  5,5,9,9,9,2, 2,1998, 5
319480,1,34,4,2,  5,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  2,3,1, 1,  1, 19,  1,  1,  4,  0,  0,  1,  1, 2,2,2,2, 4,99,  1,3,9,9,9,2, 2,1998,13
319481,1,29,3,1,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,6, 1,  1, 19,  1,  1,  2,  1,  0,  3,  3, 2,2,2,3,99, 1,  1,4,9,9,9,2, 2,1998,11
319512,1,44,5,3,  3,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 30,  2,  2,  4,  0,  0,  3,  3, 2,2,2,3,99, 1,  5,4,9,9,9,2, 3,1998, 3
319514,1,38,4,2,  5,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,23,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  2,  5,  0,  0,  3,  3, 2,2,2,3,99, 1,  5,2,9,9,9,2, 2,1998,26
319575,1,33,4,2,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  1,  14,23,9999, 1,9999, 1,  2,3,1, 1,  2, 26, 15,  2,  5,  0,  0,  3,  3, 2,2,2,3,99, 1,  5,3,9,9,9,2, 3,1998,12
319576,1,45,5,3,  3,  0,  3,9999,9999,9999,1,0,0,  28,99,9999,  1,  10, 7,9999, 1,9999, 1,  1,1,1, 1,  1,  3,  2,  2,  6,  0,  0,  3,  3, 2,2,2,3,99, 1,  5,1,9,9,9,2, 3,1998,11
319577,1,42,5,3,999,999,  3,9999,9999,9999,1,0,0,  30,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  2,  1,  0,  1,  1, 3,3,2,2, 4, 2,  1,6,9,9,9,2, 3,1998, 5
319603,1,41,5,3,  5,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,998,9999, 1,9999, 1,9999, 1,998,9,1, 1,998,998,998,  1,998,999,999,  3,  3, 2,2,2,3,99, 1,  6,1,9,9,9,2, 4,1998, 7
319604,1,50,5,4,  3,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  4,  0,  0,  1,  1, 2,2,2,2, 4,99,  6,1,9,9,9,2, 4,1998, 6
319605,1,51,6,4,  5,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  2,3,1, 1,  1, 25,  3,  2,  6,  0,  0,  3,  3, 2,2,2,3,99, 1,  5,2,9,9,9,2, 4,1998, 3
319606,1,30,3,2,  4,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  3,  3, 2,2,2,3,99, 3,  5,5,9,9,9,2, 4,1998, 3
319646,1,56,6,4,  4,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  2,  1,  0,  3,  3, 2,2,2,3,99, 1,  1,6,9,9,9,2, 4,1998,30
319647,1,46,5,3,  3,  0,  3,9999,9999,9999,1,0,0,  20,99,9999,  1,   1,26,9999, 1,9999, 1,  2,3,1, 1,  1, 19,  1,  1,  4,  0,  0,  1,  1, 3,3,2,2, 4, 1,  5,1,9,9,9,2, 4,1998,27
319648,1,42,5,3,  5,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  4,  0,  0,  3,  3, 2,2,2,3,99, 1,  5,1,9,9,9,2, 4,1998,24
319649,1,36,4,2,  4,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  5,  0,  0,  3,  3, 2,2,2,3,99, 3,  5,5,9,9,9,2, 4,1998,27
319652,1,36,4,2,  4,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  2,  1,  0,  3,  3, 3,3,2,1,99, 2,  1,5,9,9,9,2, 4,1998, 7
408380,1,35,4,2,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  7,1,1,1,1,2, 1,1998,21
408394,1,30,3,2,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,3,1,1,1,2, 2,1998, 2
408418,1,48,5,3,  6,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 30,  2,  2,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  5,5,1,1,1,2, 1,1998,12
408494,1,32,4,2,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 30,  2,  2,  1,  0,  1,  3,  3, 1,1,1,2,99,99,  7,2,1,1,1,2, 2,1998,17
408503,1,41,5,3,  4,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2, 7,  15,12,9999, 1,  2,3,1, 1,  1, 19,  1,  1,  5,  0,  0,  3,  3, 1,1,1,2,99,99,  5,3,1,1,1,2, 3,1998, 2
408508,1,34,4,2,  3,  0,  2,   7,9999,9999,1,0,0,9999,99,   2,  1,   1,23,   7,18,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  7,3,1,1,1,2, 2,1998,25
408651,1,46,5,3,  5,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  5,3,1, 4,  1, 34,  4,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,6,1,1,1,2, 4,1998, 6
409170,1,34,4,2,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  5,4,9,9,9,2,11,1997,12
409392,1,45,5,3,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 30,  2,  2,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  5,5,9,9,9,2, 2,1998, 2
409479,1,37,4,2,  5,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   3,26,9999, 1,9999, 1,  1,1,1, 1,  1, 29,  5,  2,  1,  0,  1,  3,  3, 2,2,2,3,99, 1,  5,2,9,9,9,2, 1,1998,29
409581,1,19,1,1,  6,  1,  3,9999,9999,9999,1,0,0,  20,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  6,1,9,9,9,2, 3,1998,24
508055,1,41,5,3,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 47,  2,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,3,1,1,1,2, 9,1997,18
508089,1,33,4,2,  7,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  4,3,1, 1,  2, 21, 40,  5,  2,  1,  0,999,999, 1,1,1,9,99,99,  1,5,1,1,1,2,10,1997,21
508102,1,34,4,2,  4,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,16,9999, 1,9999, 1,  1,1,1, 1,  1,  3,  2,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99, 11,4,1,1,1,2,10,1997, 8
508103,1,40,4,3,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  2,  1,  0,999,999, 1,1,1,9,99,99,  5,1,1,1,1,2,10,1997,14
508137,1,26,3,1,  3,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,3,1,1,1,2,11,1997, 7
508138,1,40,4,3,  4,  1,  4,9999,9999,9999,1,0,0,9999, 5,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,5,1,1,1,2,11,1997, 7
508152,1,33,4,2,  6,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,997,9,1, 3,  1, 10,  3,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,4,1,1,1,2, 9,1997,24
508161,1,41,5,3,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1,  2,  2,  2,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  5,2,1,1,1,2,10,1997,15
508162,1,29,3,1,  5,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,4,2,2,2,2,10,1997,15
508163,1,49,5,3,  6,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  4,  0,  0,  1,  1, 1,1,1,1,99,99,  5,5,1,1,1,2,10,1997,20
508165,1,37,4,2,  2,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,5,1,1,1,2,10,1997,27
508171,1,54,6,4,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 30,  2,  5,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  5,6,1,1,1,2,11,1997,10
508172,1,25,2,1,  2,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,2,1,1,1,2,11,1997,10
508185,1,28,3,1,  4,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,2,1,1,1,2,10,1997,30
508187,1,23,2,1,  4,  1,  3,   7,9999,9999,1,0,0,  25,99,   2,  1,   1, 6,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  4,  0,  0,  1,  1, 1,1,1,1,99,99,  5,1,1,1,1,2,10,1997,30
508188,1,39,4,2,  6,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,18,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,2,10,1997,30
508212,1,34,4,2,  4,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,3,1,1,1,2,11,1997,21
508223,1,20,1,1,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,999,999, 1,1,1,9,99,99,  5,2,1,1,1,2,11,1997,14
