CASEID,INVIEWN,ABUSED,RACER,D1ALONE,NOHOME,RCHANY,RCHILD17,RCHILD18,DECEASED,D1INHH,D2CHILDH,RCHTOT,D3CHIL17,D3TOT12,D3TOT17,D3TOTAL,D3TOTALR,D3RCH18,D3RCHILD,D3RCHILA,D3RCHILF,D3RCHILT,D3SEX1,D3YEAR1,D3MNTH1,D3REL1,D3SEX2,D3YEAR2,D3MNTH2,D3REL2,D3SEX3,D3YEAR3,D3MNTH3,D3REL3,D3SEX4,D3YEAR4,D3MNTH4,D3REL4,D3SEX5,D3YEAR5,D3MNTH5,D3REL5,D3SEX6,D3YEAR6,D3MNTH6,D3REL6,D3SEX7,D3YEAR7,D3MNTH7,D3REL7,D3SEX8,D3YEAR8,D3MNTH8,D3REL8,D3SEX9,D3YEAR9,D3MNTH9,D3REL9,D3SEX10,D3YR10,D3MTH10,D3REL10,D4ADULT,D4NADULT,LIVEWITH,D5SEX1,D5AGE1,D5REL1,D5SEX2,D5AGE2,D5REL2,D5SEX3,D5AGE3,D5REL3,D5SEX4,D5AGE4,D5REL4,D5SEX5,D5AGE5,D5REL5,D5SEX6,D5AGE6,D5REL6,D5SEX7,D5AGE7,D5REL7,D5SEX8,D5AGE8,D5REL8,D5SEX9,D5AGE9,D5REL9,D5SEX10,D5AGE10,D5REL10,D6KIDOUT,KIDOUT17,KIDADULT,KIDOUTTO,D7SEX1,D7YEAR1,D7MNTH1,D7SEX2,D7YEAR2,D7MNTH2,D7SEX3,D7YEAR3,D7MNTH3,D7SEX4,D7YEAR4,D7MNTH4,D7SEX5,D7YEAR5,D7MNTH5,D7SEX6,D7YEAR6,D7MNTH6,D7SEX7,D7YEAR7,D7MNTH7,D7SEX8,D7YEAR8,D7MNTH8,D7SEX9,D7YEAR9,D7MNTH9,D7SEX10,D7YR10,D7MTH10,D8JNLFT,D9CODE1,D9CODE2,D9CODE3,D9DATE1,D9DATE2,D9DATE3
508546,1,1,1,  2,  2,  1,  7,  0,0,  1,  2,  7,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  0,   2,  33,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  7,  0,  7,   2,  16,9999,   2,  13,9999,   2,    7,9999,   2,   5,9999,   2,   2,9999,   1,  17,9999,   1,  10,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,9999,9999,21, 1, 1
508547,1,1,1,  2,  2,  1,  1,  1,0,  2,  2,  2,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,  1,   2,  20,   3,   1,  43,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  1,  1,  2,   1,  16,9999,   1,  20,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
508551,1,1,1,  2,  2,  1,  0,  1,0,  2,  1,  1,   1,  1,  0,  1,  1,  0,  0,  0,  0,  0,   2,   2,9999,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  0,   2,  22,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  1,  1,   1,  25,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,9999,9999,17, 1, 1
508553,1,1,1,  2,  2,  1,  0,  3,0,  1,  2,  3,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  63,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  3,  3,   2,  31,9999,   2,  37,9999,   1,   35,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,9999,9999, 7, 1, 1
508573,1,1,1,  2,  2,  1,  5,  1,0,  5,  1,  6,   1,  4,  1,  5,  4,  0,  5,  0,  0,  5,   2,  13,9999,   1,   2,  12,9999,   1,   1,   8,9999,   1,   2,   6,9999,   1,   1,   5,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  1,  1,   1,  21,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
508583,1,1,1,  2,  2,  1,  0,  2,0,  1,  2,  2,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  67,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  2,  2,   1,  24,9999,   2,  20,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
508584,1,1,1,  2,  2,  1,  2,  0,0,  2,  1,  2,   1,  2,  0,  2,  2,  0,  2,  0,  0,  2,   1,   5,9999,   1,   2,   1,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,9999,9999, 7, 1, 1
508585,1,1,2,  2,  2,  1,  3,  0,0,  3,  1,  3,   1,  2,  1,  3,  3,  0,  3,  0,  0,  3,   2,   7,9999,   1,   2,  12,9999,   1,   1,  13,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
508586,1,1,1,  2,  2,  1,  1,  1,0,  2,  1,  2,   1,  1,  0,  1,  1,  1,  2,  0,  0,  2,   1,  18,9999,   1,   1,  10,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
508600,1,1,1,  2,  2,  1,  3,  3,0,  1,  2,  6,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  58,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  3,  3,  6,   2,  13,9999,   1,  16,9999,   1,   18,9999,   2,  21,9999,   1,  14,9999,   1,  19,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
508645,1,1,1,  1,  2,  1,  0,  1,0,  0,999,  1,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  1,  1,   1,  23,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,9999,9999, 3, 1, 1
508650,1,1,1,  2,  2,  1,  6,  0,0,  4,  2,  6,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,  0,   2,  38,   3,   1,  44,   4,   2,  41,   4,   1,  23,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  6,  0,  6,   2,  11,9999,   2,   7,9999,   1,    4,9999,   1,   3,9999,   1,   2,9999,   1,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
508653,1,1,1,  2,  2,  1,  0,  6,0,  1,  2,  6,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  37,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  6,  6,   1,  24,9999,   2,  23,9999,   2,   22,9999,   2,  21,9999,   1,  20,9999,   2,  19,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
508657,1,1,1,  2,  2,  1,  3,  0,0,  2,  1,  3,   1,  1,  0,  1,  1,  0,  1,  0,  0,  1,   2,  10,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  37,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  2,  0,  2,   2,  16,9999,   1,  13,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
508659,1,1,1,  2,  2,  1,  4,  0,0,  4,  1,  4,   1,  4,  0,  4,  4,  0,  4,  0,  0,  4,   1,   8,9999,   1,   2,   4,9999,   1,   1,   2,   6,   1,   2,   1,   8,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   5,   2,   4,13, 6, 2
508685,1,1,1,  2,  2,  0,  0,  0,0,  2,  2,  0,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,  0,   2,  35,   4,   1,  40,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,9999,9999, 3, 1, 1
508692,1,1,3,  1,  2,  1,  0,  2,0,  0,999,  2,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  2,  2,   1,  22,9999,   2,  25,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
509309,1,2,1,  2,  2,  0,  0,  0,0,  1,  2,  0,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  0,   2,  71,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
509513,1,2,1,  2,  2,  0,  0,  0,0,  3,  2,  0,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,  0,   1,  43,   3,   2,  42,   3,   2,  18,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
509579,1,2,1,  2,  2,  0,  0,  0,0,  5,  1,  0,   1,  2,  0,  2,  2,  0,  0,  0,  0,  0,   1,   7,9999,   5,   2,   2,9999,   5,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,  0,   1,  26,   4,   2,  28,   4,   2,  50,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
509582,1,2,3,  2,  2,  0,  0,  0,0,  1,  2,  0,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  43,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,9999,9999,25, 1, 1
509680,1,2,1,  2,  2,  1,  0,  4,0,  3,  1,  4,   1,  1,  0,  1,  1,  2,  2,  0,  0,  2,   2,   2,9999,   4,   2,  20,9999,   1,   1,  25,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  2,  2,   1,  27,9999,   2,  23,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
608259,1,1,2,  2,  2,  1,  2,  0,0,  3,  1,  2,   1,  2,  0,  2,  2,  0,  2,  0,  0,  2,   2,   2,   3,   1,   1,   1,   9,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  22,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,9999,9999,19, 1, 1
618169,1,1,2,  2,  2,  1,  5,  1,0,  6,  1,  6,   1,  3,  1,  4,  4,  1,  5,  0,  0,  5,   1,  20,9999,   1,   2,  10,9999,   1,   1,  13,9999,   1,   2,   7,9999,   1,   2,   6,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  36,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  1,  0,  1,   2,  17,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,9999,9999,10, 1, 1
618236,1,1,2,  2,  2,  1,  2,  0,0,  3,  1,  2,   1,  2,  0,  2,  2,  0,  2,  0,  0,  2,   1,   1,   9,   1,   2,   3,   3,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  25,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
618256,1,1,2,  2,  2,  1,  1,  0,0,  5,  1,  1,   1,  1,  0,  1,  1,  0,  1,  0,  0,  1,   2,   1,   2,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,  1,   1,  31,   1,   2,  60,   3,   1,  22,   3,   1,  26,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,   3,9999, 2,16, 1
618260,1,1,2,  2,  2,  1,  3,  0,0,  3,  1,  3,   1,  3,  0,  3,  3,  0,  3,  0,  0,  3,   2,   6,9999,   1,   2,   4,9999,   1,   1,   8,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,9999,9999, 8, 1, 1
618318,1,1,2,  2,  2,  1,  4,  0,0,  5,  1,  4,   1,  2,  2,  4,  4,  0,  4,  0,  0,  4,   2,  16,9999,   1,   2,  13,9999,   1,   2,  10,9999,   1,   2,   5,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  25,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,9999,9999,10, 1, 1
618320,1,1,2,  2,  2,  1,  4,  0,0,  5,  1,  4,   1,  4,  0,  4,  4,  0,  4,  0,  0,  4,   2,   3,9999,   1,   1,   5,9999,   1,   1,   4,9999,   1,   1,   1,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  49,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,   4,9999, 5,18, 1
618321,1,1,2,  1,  2,  1,  2,  0,0,  0,999,  2,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  2,  0,  2,   1,  12,9999,   1,   8,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
618346,1,1,2,  2,  2,  1,  1,  0,0,  9,  1,  1,   1,  4,  0,  4,  4,  0,  1,  0,  0,  1,   1,   1,   3,   1,   1,  11,9999,   4,   1,  10,9999,   4,   2,   6,9999,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   5,  0,   1,  60,   3,   2,  53,   3,   2,  32,   3,   1,  35,   3,   1,  25,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
618355,1,1,2,  2,  2,  1,  1,  0,0,  6,  1,  1,   1,  4,  0,  4,  4,  0,  1,  0,  0,  1,   1,   9,   6,   5,   2,   6,9999,   5,   2,   3,9999,   5,   1,   1,   6,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,  1,   1,  23,   1,   2,  29,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,   3,   4,23,12,10
