CASEID,INVIEWN,IDINCID,INCIDENT,FORCED,YEAR,MONTH,DAY,DATECERT,USOBJ,KINDWEAP,KINDWEA2,WEAPON,GUNTYPE,GUNUSE,THREAT,SLAP,PUNCH,BEATING,TWEAPON,UWEAPON,FSEXONLY,MISCARG,RESTRAIN,CHOKED,PRSNT,PRSN2,PRSN3,AP,BP,CP,OP,PINJR,ALCOHOL,RDRUNK,NDRUNK,BOTHDRUN,POT,RPOT,NPOT,DRUGS,RDRUGS,NDRUGS,BOTHDRUG,SUBSTANC,SEVEREST,TOINC,INTYEAR,INTMONTH,INTDAY,DAYSTOIN,DATECOM
118458,1,118458000,-1, 1, 1998, 1,   1,2,  2,99,99, 99,  0,  0,0,0,0,0,0,0,1,0,1, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 5,999,1998, 2,26, 56, 1
118520,1,118520000, 3, 0, 1997, 8,   4,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 1,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,2, 0, 1,0,0,0,0,4, 3,  1,1998, 3, 6,214, 1
138068,1,138068000, 0, 0, 1997, 8,   9,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 0,  1,1997, 9,25, 47, 1
148059,1,148059000, 0, 0, 1997, 8,  16,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,  8,1997, 9,25, 40, 1
148059,1,148059000, 1, 0, 1997, 8,  21,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997, 9,25, 35, 1
148059,1,148059000, 1, 0, 1997, 8,  22,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997, 9,25, 34, 1
148059,1,148059000, 1, 0, 1997, 8,  28,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997, 9,25, 28, 1
148059,1,148059010, 1, 0, 1997, 9,   4,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997, 9,25, 21, 1
148059,1,148059010, 1, 0, 1997, 9,   9,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997, 9,25, 16, 1
148059,1,148059010, 0, 0, 1997, 9,  12,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997, 9,25, 13, 1
148059,1,148059010, 2, 0, 1997, 9,  13,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997, 9,25, 12, 1
148092,1,148092000, 1, 0, 1997, 8,   3,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,  2,1997,10, 3, 61, 1
148092,1,148092000, 3, 0, 1997, 8,  10,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 1,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1997,10, 3, 54, 1
148099,1,148099000, 5, 0, 1997, 9,  18,2,  1,21,99,  3,  0,  0,0,0,0,0,0,1,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,  2,1997,10, 3, 15, 1
148099,1,148099000, 1, 0, 1997, 9,  25,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10, 3,  8, 1
148100,1,148100000, 2, 0, 1996,12,   9,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,  2,1997,10, 3,298, 1
148100,1,148100000, 2, 0, 1997, 8,  25,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997,10, 3, 39, 1
148106,1,148106000, 4, 0, 1997, 7,  10,2,  1, 6,99,  1,  1,  2,0,0,0,0,1,0,0,0,0, 1,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 4,  1,1997,10,21,103, 1
148107,1,148107000, 2, 0, 1996,11,  15,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2, 13,1997,10,21,340,14
148107,1,148107000, 2, 0, 1996,12,  15,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997,10,21,310, 1
148107,1,148107000, 2, 0, 1997, 1,  15,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997,10,21,279, 1
148107,1,148107000, 2, 0, 1997, 2,  15,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997,10,21,248, 1
148107,1,148107010, 2, 0, 1997, 3,  15,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997,10,21,220, 1
148107,1,148107010, 2, 0, 1997, 4,  15,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997,10,21,189, 1
148107,1,148107010, 2, 0, 1997, 5,  15,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997,10,21,159, 1
148107,1,148107010, 2, 0, 1997, 6,  15,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997,10,21,128, 1
148107,1,148107010, 2, 0, 1997, 7,  15,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997,10,21, 98, 1
148107,1,148107010, 2, 0, 1997, 8,  15,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997,10,21, 67, 1
148107,1,148107010, 2, 0, 1997, 9,  15,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997,10,21, 36, 1
148107,1,148107010, 2, 0, 1997,10,  15,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997,10,21,  6, 1
148107,1,148107010, 2, 0, 1997,10,  18,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,1, 0,1, 0, 0,1,0,0,0, 0,3, 1, 1,1,0, 0, 0,0,0,0,0,3, 2,999,1997,10,21,  3,24
148108,1,148108000, 1, 0, 1997, 8,   1,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,3, 1, 1,1,0, 0, 0,0,0,0,0,3, 1,  5,1997,10,21, 81, 1
148108,1,148108000, 1, 0, 1997, 8,  13,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,3, 1, 1,1,0, 0, 0,0,0,0,0,3, 1,999,1997,10,21, 69, 1
148108,1,148108000, 1, 0, 1997, 9,   3,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,3, 1, 1,1,0, 0, 0,0,0,0,0,3, 1,999,1997,10,21, 48, 1
148108,1,148108000, 1, 0, 1997, 9,  11,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,1, 0, 0,1,0,0,0, 0,3, 1, 1,1,0, 0, 0,0,0,0,0,3, 1,999,1997,10,21, 40, 1
148108,1,148108010, 1, 0, 1997,10,  17,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,3, 1, 1,1,0, 0, 0,0,0,0,0,3, 1,999,1997,10,21,  4, 1
148109,1,148109000, 2, 0, 1997, 2,  19,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,4, 0, 0,0,0,0,1, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,  3,1997,10,22,245, 1
148109,1,148109000, 2, 0, 1997, 7,  23,2,  1,11,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,4, 0, 0,0,0,0,1, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997,10,22, 91, 1
148109,1,148109000, 0, 0, 1997,10,  21,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1997,10,22,  1, 1
148110,1,148110000, 1, 0, 1997, 1,  13,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 1,  1,1997,10,16,276, 1
148111,1,148111000, 2, 0, 1997, 9,  23,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,  1,1997,10,16, 23, 1
148113,1,148113000, 2, 0, 1996,11,  18,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5, 26,1997,10,17,333, 9
148113,1,148113000, 2, 0, 1996,11,  20,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0,99,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,331, 1
148113,1,148113000, 2, 0, 1996,12,  10,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,311, 1
148113,1,148113000, 2, 0, 1996,12,  20,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0,99,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,301, 1
148113,1,148113010, 2, 0, 1997, 1,  10,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,280, 1
148113,1,148113010, 2, 0, 1997, 1,  20,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0,99,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,270, 1
148113,1,148113010, 2, 0, 1997, 2,  10,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,249, 1
148113,1,148113010, 2, 0, 1997, 2,  20,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0,99,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,239, 1
148113,1,148113010, 2, 0, 1997, 3,  10,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,221, 1
148113,1,148113010, 2, 0, 1997, 3,  20,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,211, 1
148113,1,148113010, 2, 0, 1997, 3,  21,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,210, 1
148113,1,148113010, 2, 0, 1997, 4,  10,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0,99,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,190, 1
148113,1,148113010, 2, 0, 1997, 4,  20,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,180, 1
148113,1,148113010, 2, 0, 1997, 5,  10,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0,99,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,160, 1
148113,1,148113020, 2, 0, 1997, 5,  20,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,150, 1
148113,1,148113020, 1, 0, 1997, 6,   7,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,4, 0, 0,0,0,0,1, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,132, 1
148113,1,148113020, 2, 0, 1997, 6,  10,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0,99,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,129, 1
148113,1,148113020, 2, 0, 1997, 6,  20,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,119, 1
148113,1,148113020, 2, 0, 1997, 7,  10,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0,99,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17, 99, 1
148113,1,148113020, 2, 0, 1997, 7,  20,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0,99,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17, 89, 1
148113,1,148113020, 2, 0, 1997, 8,  10,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0,99,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17, 68, 1
148113,1,148113020, 2, 0, 1997, 8,  20,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0,99,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17, 58, 1
148113,1,148113020, 2, 0, 1997, 9,  10,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0,99,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17, 37, 1
148113,1,148113020, 2, 1, 1997, 9,  12,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 5,999,1997,10,17, 35, 1
148113,1,148113030, 5, 0, 1997, 9,  19,2,  1, 5,99,  2,  0,  0,0,0,0,0,0,1,0,0,0, 1,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17, 28, 1
148113,1,148113030, 2, 0, 1997,10,  10,1,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0,99,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 5,999,1997,10,17,  7, 1
148115,1,148115000, 1, 0, 1996,11,  12,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 3,  8,1997,10,21,343, 1
148115,1,148115000, 1, 0, 1996,12,  18,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 3,999,1997,10,21,307, 1
148115,1,148115000, 1, 0, 1997, 1,  23,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,3, 1, 1,1,1, 1, 0,2,0,1,0,5, 3,999,1997,10,21,271, 1
148115,1,148115000, 1, 0, 1997, 2,   7,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 3,999,1997,10,21,256, 1
148115,1,148115010, 1, 0, 1997, 3,  19,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 3,999,1997,10,21,216, 1
148115,1,148115010, 1, 0, 1997, 6,  23,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,3, 1, 1,1,0, 0, 0,2,0,1,0,5, 3,999,1997,10,21,120, 1
148115,1,148115010, 1, 0, 1997, 7,   8,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 3,999,1997,10,21,105, 1
148115,1,148115010, 3, 0, 1997, 9,  24,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,1, 0, 0,1,0,0,0, 0,3, 1, 1,1,1, 1, 0,2,0,1,0,5, 3,999,1997,10,21, 27, 1
148118,1,148118000, 3, 1, 1996,12,   3,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,1,99,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,  1,1997,10,10,311, 1
148119,1,148119000, 1, 0, 1997, 6,  24,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,3, 1, 1,1,3, 1, 1,0,0,0,0,5, 1,  1,1997,10,10,108, 1
148120,1,148120000, 0, 0, 1998, 6,   8,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,1, 0, 0,1,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,  6,1998, 9,16,100, 1
148120,1,148120000, 1, 0, 1998, 6,  18,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,1, 0, 0,1,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 9,16, 90, 1
148120,1,148120000, 3, 0, 1998, 7,   7,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0,99,1, 0, 0,1,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 9,16, 71, 1
148120,1,148120000, 0, 0, 1998, 8,  10,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,1, 0, 0,1,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 9,16, 37, 1
148120,1,148120010, 0, 0, 1998, 9,   1,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 9,16, 15, 1
148120,1,148120010, 0, 0, 1998, 9,  12,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 0, 0,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 9,16,  4, 1
148122,1,148122000, 1, 0, 1997, 5,  23,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,4, 0, 0,0,0,0,1, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,  1,1997,10,27,157, 1
148156,1,148156000, 2, 0, 1997, 3,  11,2,  1,16,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,  1,1997,11, 3,237, 1
148164,1,148164000, 4, 0, 1997, 7,   4,2,  1, 5,99,  2,  0,  0,0,0,0,0,1,0,0,0,1, 1,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 4,  1,1997,10,29,117, 1
148204,1,148204000, 2, 0, 1997, 3,  16,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,1, 0, 0,1,0,0,0, 0,3, 1, 1,1,3, 1, 1,0,0,0,0,5, 4, 11,1997,11,25,254, 1
148204,1,148204000, 3, 0, 1997, 4,  21,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 1,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 4,999,1997,11,25,218, 1
148204,1,148204000, 4, 0, 1997, 5,   9,2,  1, 6,99,  1,  1,  2,0,0,0,0,1,0,0,0,0,99,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 4,999,1997,11,25,200, 1
148204,1,148204000, 4, 0, 1997, 5,  29,2,  1, 6,99,  1,  1,  2,0,0,0,0,1,0,0,0,0,99,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,11,25,180, 1
148204,1,148204010, 4, 0, 1997, 6,   6,2,  1, 6,99,  1,  1,  2,0,0,0,0,1,0,0,0,0,99,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,11,25,172, 1
148204,1,148204010, 4, 0, 1997, 6,  26,2,  1, 6,99,  1,  1,  2,0,0,0,0,1,0,0,0,0,99,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,11,25,152, 1
148204,1,148204010, 2, 0, 1997, 7,  11,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 4,999,1997,11,25,137, 1
148204,1,148204010, 3, 0, 1997, 7,  30,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,1, 1,4, 0, 0,0,0,0,1, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 4,999,1997,11,25,118, 1
148204,1,148204010, 4, 0, 1997, 8,   7,2,  1, 6,99,  1,  1,  2,0,0,0,0,1,0,0,0,0,99,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,11,25,110, 1
148204,1,148204010, 3, 0, 1997, 8,  15,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 4,999,1997,11,25,102, 1
148204,1,148204010, 4, 0, 1997, 8,  19,2,  1, 6,99,  1,  1,  2,0,0,0,0,1,0,0,0,0,99,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,11,25, 98, 1
148205,1,148205000, 1, 0, 1997, 9,   8,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,1, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,  8,1997,11,25, 78, 1
148205,1,148205000, 1, 0, 1997, 9,  11,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,11,25, 75, 1
148205,1,148205000, 1, 0, 1997, 9,  23,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,4, 0, 0,0,0,0,1, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,11,25, 63, 1
148205,1,148205000, 1, 0, 1997, 9,  24,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,4, 1, 0,1,0,0,1, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 4,999,1997,11,25, 62, 1
148205,1,148205010, 2, 0, 1997,10,   6,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,4, 1, 0,1,0,0,1, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 4,999,1997,11,25, 50, 1
148205,1,148205010, 4, 0, 1997,11,   7,2,  1, 6,99,  1,  1,  2,0,0,0,0,1,0,0,0,0, 0,1, 0, 0,1,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,11,25, 18, 1
148205,1,148205010, 1, 0, 1997,11,  18,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,1, 4, 0,1,0,0,1, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,11,25,  7, 1
148205,1,148205010, 1, 0, 1997,11,  24,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,4, 0, 0,0,0,0,1, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1997,11,25,  1, 1
148209,1,148209000, 1, 0, 1997, 5,  22,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,4, 1, 0,1,0,0,1, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,  3,1997,12, 1,193, 1
