,id,abuse_past_year,abuse_status,length_relationship,partner_abusive,num_abusers,num_children,pregnant,beaten_while_pregnant,support_score,guns_in_home,jealous_past_year,limit_family_contact,location_tracking,threat_hit,thrown_object,push_shove,slap,kick_punch,hit_object,beaten,choked,threat_knife,threat_gun,rape_with_threat,power_scale,harass_scale,id_age,age_disparity,children_not_partner,same_sex_relationship,partner_drug_use,partner_alcohol_use,threat_suicide,partner_reported_child_abuse,partner_arrested,violence_increased,severity_increased,weapon_ever,choked_ever,rape_ever,controlled_ever,jealous,capable_murder,reassault
284,308411,1,1,5,1,1,1,0,1,5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,4,7,33,-1,5,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.0
285,308412,1,1,2,1,1,2,0,0,7,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,3,4,29,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
286,308426,1,1,1,0,1,0,0,0,12,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,5,7,22,0,2,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1.0
287,308427,1,1,2,1,1,1,0,0,10,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4,10,34,-1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0.0
288,308429,1,1,1,1,1,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,41,1,2,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0.0
289,308430,1,1,2,1,1,0,0,0,11,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,5,9,24,0,2,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0.0
290,308431,1,1,1,0,1,0,0,0,10,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,5,6,43,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1.0
291,308432,1,1,1,0,1,0,0,1,11,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,5,13,40,0,2,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1.0
292,308433,1,0,1,1,2,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,5,10,31,-1,2,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1.0
293,308434,1,1,5,1,1,2,0,1,5,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,4,6,35,0,5,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1.0
294,308435,1,1,6,0,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,35,0,5,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1.0
295,308436,1,0,2,0,1,0,0,0,11,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,5,5,32,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1.0
296,308437,1,0,5,1,1,2,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,2,2,29,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
297,308438,1,0,5,1,1,2,0,0,11,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,3,5,29,-1,5,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0.0
298,308439,1,1,1,1,1,0,0,0,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,12,49,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0
299,308440,1,1,1,0,2,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,4,7,34,0,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.0
300,308441,1,1,1,1,1,0,0,0,11,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,5,3,42,-2,2,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1.0
301,308442,1,1,5,1,1,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,34,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
302,308457,1,1,1,1,1,0,0,0,7,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,3,1,48,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
303,308487,1,1,1,1,1,0,0,0,10,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,3,6,31,0,2,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1.0
304,308492,1,1,4,1,1,0,0,0,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,22,0,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0.0
305,308498,1,1,4,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,5,5,40,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1.0
306,308515,1,0,6,1,1,0,0,1,7,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,5,6,42,0,2,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1.0
307,308548,1,0,1,1,1,0,0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,22,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0
308,308554,1,0,5,1,1,0,0,1,11,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,14,37,-2,2,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1.0
309,308555,1,1,2,1,1,0,0,0,10,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,4,7,20,-1,2,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1.0
310,308556,1,0,2,1,1,0,0,0,11,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,3,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
311,308578,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,64,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
312,308596,1,1,5,1,1,0,0,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,7,42,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0
313,308599,1,1,1,1,1,1,0,0,8,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,3,41,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1.0
314,308629,1,1,4,1,1,0,0,0,7,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,5,6,41,0,2,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0.0
315,309009,0,0,5,0,0,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
316,309010,0,0,5,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
317,309011,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
318,309012,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
319,309013,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
320,309014,0,0,6,0,0,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,41,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
321,309015,0,0,6,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
322,309016,0,0,1,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,-1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
323,309017,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
324,309018,0,0,2,0,0,2,0,0,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
325,309019,0,0,1,0,0,2,0,0,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,3,38,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
326,309020,0,1,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,59,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
327,309021,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
328,309022,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
329,309023,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
330,309024,0,0,5,0,0,1,0,0,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,48,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
331,309025,0,0,1,0,0,999,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
332,309026,0,0,2,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,-2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
333,309027,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
334,309028,0,0,1,0,0,2,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
335,309029,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
336,309030,0,1,5,0,0,1,0,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,50,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
337,309031,0,0,1,0,0,2,0,0,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,45,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
338,309036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
339,309038,0,1,6,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
340,309039,0,0,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,39,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
341,309040,0,0,2,0,0,1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
342,309041,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
343,309054,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,46,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
344,309065,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
345,309078,0,0,3,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
346,309083,0,0,5,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
347,309094,0,1,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,54,-2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
348,309096,0,0,1,0,0,2,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27,-2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
349,309101,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
350,309127,0,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
351,309143,0,0,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,42,-3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0
352,309154,0,0,4,0,0,2,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,23,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
353,309157,0,0,1,0,0,1,0,0,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,32,-2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1.0
354,309158,0,0,3,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,39,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
355,309159,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,29,-2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
356,309179,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
357,309184,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
358,309195,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
359,309218,0,0,6,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
360,309226,0,0,5,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
361,309263,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
362,309267,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
363,309275,0,0,2,0,0,2,0,0,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,46,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
364,309286,0,1,6,0,0,0,0,0,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,5,42,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.0
365,309289,0,0,2,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,26,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
366,309290,0,0,2,0,0,0,0,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,21,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
367,309292,0,0,2,0,0,0,0,0,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,19,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
368,309308,0,0,5,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
369,309311,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,24,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0
370,309390,0,0,2,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
371,309393,0,0,2,0,0,0,0,0,12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,34,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
372,309406,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
373,309407,0,1,5,0,0,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,51,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
374,309414,0,0,5,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,-2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
375,309416,0,0,2,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0
376,309420,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
377,309422,0,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
378,309477,0,1,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
379,309502,0,0,5,0,0,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,32,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
380,309511,0,0,3,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
381,309574,0,1,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
382,309580,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
383,309608,0,0,6,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,43,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
384,309609,0,1,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
385,309681,0,1,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
386,309682,0,0,5,0,0,0,0,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,11,39,0,2,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1.0
387,318475,1,1,2,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5,7,35,0,2,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1.0
388,318483,1,0,3,1,1,1,0,0,11,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
389,318484,1,1,4,1,1,0,0,0,5,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,5,7,37,0,2,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1.0
390,318485,1,1,2,0,1,1,0,0,10,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,5,45,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1.0
391,318488,1,0,2,1,1,1,0,0,12,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,6,20,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1.0
392,318489,1,1,4,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,3,4,22,0,2,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1.0
393,318491,1,1,5,1,1,0,0,0,11,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,5,10,33,0,2,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1.0
394,318493,1,1,2,1,2,2,0,0,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,4,3,42,-1,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0
395,318497,1,1,1,0,1,0,0,0,12,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,5,3,37,-1,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1.0
396,318499,1,1,1,0,1,0,0,1,11,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,5,13,41,0,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.0
397,318504,1,1,1,0,1,0,1,0,8,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,4,5,19,-1,2,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1.0
398,318505,1,1,5,1,1,0,0,0,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,51,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
399,318506,1,1,5,1,1,2,1,0,12,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3,3,22,0,4,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1.0
400,318516,1,1,3,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,40,0,2,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1.0
401,318557,1,1,4,1,1,0,0,1,12,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,11,19,-2,2,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1.0
402,318558,1,1,1,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,18,0,2,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1.0
403,318597,1,1,1,1,1,1,0,0,12,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,5,29,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
404,318598,1,1,6,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,5,1,40,-2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
405,318601,1,1,4,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,5,7,45,0,2,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0.0
406,318602,1,0,1,1,1,2,0,0,12,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,3,1,32,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.0
407,318607,1,1,6,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,5,3,47,0,2,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1.0
408,318630,1,1,3,0,2,0,0,1,10,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,5,7,27,-1,2,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1.0
409,318631,1,1,1,0,1,0,0,0,10,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,3,6,20,0,2,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1.0
410,318632,1,1,6,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,5,8,36,-3,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0.0
411,318633,1,0,1,0,1,2,0,1,11,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,4,9,38,-1,5,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1.0
412,318634,1,1,1,0,1,0,0,0,11,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,3,4,22,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
413,318635,1,1,4,1,1,0,0,0,6,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,3,2,41,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
414,318636,1,0,4,1,1,0,0,0,12,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,4,2,26,-3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0.0
415,318637,1,1,5,1,1,2,0,1,10,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,5,10,40,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0.0
416,318638,1,1,5,1,1,0,0,1,11,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,2,22,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
417,318639,1,0,3,1,1,1,0,0,10,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,37,-1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.0
418,318640,1,0,5,1,1,0,0,0,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,50,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
419,318641,1,1,4,1,1,2,0,0,12,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,4,6,31,0,5,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1.0
420,318642,1,1,3,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,4,5,19,-2,2,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1.0
421,318643,1,1,1,1,1,2,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,4,2,34,-2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1.0
422,318644,1,1,5,1,1,0,0,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,13,27,0,2,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1.0
423,318654,1,1,4,1,1,2,0,0,11,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,2,3,28,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0
424,318655,1,0,2,1,1,0,0,0,10,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,4,6,46,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1.0
425,318656,1,1,5,0,1,0,0,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,30,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1.0
426,318658,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
